SIG,Signet Jewelers Limited,
Date,Price,Annualized Dividend
04/03/1990,48.03,0.0426
04/04/1990,48.03,0.0426
04/04/1990,48.03,0.0426
04/05/1990,48.03,0.0426
04/05/1990,48.03,0.0426
04/06/1990,0.0,0.0426
04/06/1990,49.08,0.0426
04/09/1990,0.0,0.0426
04/09/1990,50.14,0.0426
04/10/1990,0.0,0.0426
04/10/1990,49.61,0.0426
04/11/1990,49.61,0.0426
04/11/1990,49.61,0.0426
04/12/1990,0.0,0.0426
04/12/1990,48.55,0.0426
04/16/1990,48.55,0.0426
04/16/1990,48.55,0.0426
04/17/1990,48.55,0.0426
04/17/1990,48.55,0.0426
04/18/1990,48.55,0.0426
04/18/1990,48.55,0.0426
04/19/1990,48.55,0.0426
04/19/1990,48.55,0.0426
04/20/1990,0.0,0.0426
04/20/1990,47.5,0.0426
04/23/1990,0.0,0.0426
04/23/1990,47.5,0.0426
04/24/1990,0.0,0.0426
04/24/1990,48.03,0.0426
04/25/1990,48.03,0.0426
04/25/1990,48.03,0.0426
04/26/1990,48.03,0.0426
04/26/1990,48.03,0.0426
04/27/1990,48.03,0.0426
04/27/1990,48.03,0.0426
04/30/1990,48.03,0.0426
04/30/1990,48.03,0.0426
05/01/1990,0.0,0.0426
05/01/1990,44.86,0.0426
05/02/1990,0.0,0.0426
05/02/1990,46.44,0.0426
05/03/1990,46.44,0.0426
05/03/1990,46.44,0.0426
05/04/1990,46.44,0.0426
05/04/1990,46.44,0.0426
05/07/1990,0.0,0.0426
05/07/1990,45.39,0.0426
05/08/1990,45.39,0.0426
05/08/1990,45.39,0.0426
05/09/1990,45.39,0.0426
05/09/1990,45.39,0.0426
05/10/1990,45.39,0.0426
05/10/1990,45.39,0.0426
05/11/1990,0.0,0.0426
05/11/1990,46.44,0.0426
05/14/1990,0.0,0.0426
05/14/1990,46.97,0.0426
05/15/1990,46.97,0.0426
05/15/1990,46.97,0.0426
05/16/1990,46.97,0.0426
05/16/1990,46.97,0.0426
05/17/1990,0.0,0.0426
05/17/1990,51.19,0.0426
05/18/1990,0.0,0.0426
05/18/1990,50.66,0.0426
05/21/1990,50.66,0.0426
05/21/1990,50.66,0.0426
05/22/1990,50.66,0.0426
05/22/1990,50.66,0.0426
05/23/1990,0.0,0.0426
05/23/1990,54.89,0.0426
05/24/1990,54.89,0.0426
05/24/1990,54.89,0.0426
05/25/1990,54.89,0.0426
05/25/1990,54.89,0.0426
05/29/1990,0.0,0.0426
05/29/1990,55.94,0.0426
05/30/1990,0.0,0.0426
05/30/1990,58.05,0.0426
05/31/1990,58.05,0.0426
05/31/1990,58.05,0.0426
06/01/1990,0.0,0.0426
06/01/1990,59.11,0.0426
06/04/1990,59.14,0.0567
06/04/1990,59.14,0.0567
06/05/1990,59.14,0.0567
06/05/1990,59.14,0.0567
06/06/1990,0.0,0.0567
06/06/1990,59.14,0.0567
06/07/1990,0.0,0.0567
06/07/1990,60.19,0.0567
06/08/1990,0.0,0.0567
06/08/1990,59.14,0.0567
06/11/1990,0.0,0.0567
06/11/1990,58.61,0.0567
06/12/1990,0.0,0.0567
06/12/1990,61.78,0.0567
06/13/1990,61.78,0.0567
06/13/1990,61.78,0.0567
06/14/1990,61.78,0.0567
06/14/1990,61.78,0.0567
06/15/1990,61.78,0.0567
06/15/1990,61.78,0.0567
06/18/1990,0.0,0.0567
06/18/1990,59.67,0.0567
06/19/1990,0.0,0.0567
06/19/1990,60.72,0.0567
06/20/1990,0.0,0.0567
06/20/1990,59.67,0.0567
06/21/1990,0.0,0.0567
06/21/1990,62.83,0.0567
06/22/1990,0.0,0.0567
06/22/1990,61.78,0.0567
06/25/1990,0.0,0.0567
06/25/1990,61.78,0.0567
06/26/1990,0.0,0.0567
06/26/1990,61.25,0.0567
06/27/1990,0.0,0.0567
06/27/1990,60.72,0.0567
06/28/1990,0.0,0.0567
06/28/1990,61.78,0.0567
06/29/1990,0.0,0.0567
06/29/1990,61.78,0.0567
07/02/1990,0.0,0.0567
07/02/1990,57.03,0.0567
07/03/1990,0.0,0.0567
07/03/1990,50.16,0.0567
07/05/1990,0.0,0.0567
07/05/1990,52.27,0.0567
07/06/1990,0.0,0.0684
07/06/1990,52.81,0.0684
07/09/1990,0.0,0.0684
07/09/1990,52.28,0.0684
07/10/1990,52.28,0.0684
07/10/1990,52.28,0.0684
07/11/1990,0.0,0.0684
07/11/1990,52.28,0.0684
07/12/1990,52.28,0.0684
07/12/1990,52.28,0.0684
07/13/1990,52.28,0.0684
07/13/1990,52.28,0.0684
07/16/1990,0.0,0.0684
07/16/1990,56.51,0.0684
07/17/1990,0.0,0.0684
07/17/1990,57.03,0.0684
07/18/1990,0.0,0.0684
07/18/1990,56.51,0.0684
07/19/1990,0.0,0.0684
07/19/1990,56.51,0.0684
07/20/1990,0.0,0.0684
07/20/1990,55.98,0.0684
07/23/1990,0.0,0.0684
07/23/1990,54.39,0.0684
07/24/1990,0.0,0.0684
07/24/1990,54.92,0.0684
07/25/1990,0.0,0.0684
07/25/1990,57.03,0.0684
07/26/1990,0.0,0.0684
07/26/1990,56.51,0.0684
07/27/1990,56.51,0.0684
07/27/1990,56.51,0.0684
07/30/1990,0.0,0.0684
07/30/1990,59.67,0.0684
07/31/1990,59.67,0.0684
07/31/1990,59.67,0.0684
08/01/1990,59.67,0.0684
08/01/1990,59.67,0.0684
08/02/1990,0.0,0.0684
08/02/1990,56.51,0.0684
08/03/1990,0.0,0.0684
08/03/1990,55.98,0.0684
08/06/1990,0.0,0.0684
08/06/1990,55.45,0.0684
08/07/1990,0.0,0.0684
08/07/1990,54.92,0.0684
08/08/1990,0.0,0.0684
08/08/1990,54.39,0.0684
08/09/1990,54.39,0.0684
08/09/1990,54.39,0.0684
08/10/1990,0.0,0.0684
08/10/1990,53.34,0.0684
08/13/1990,53.34,0.0684
08/13/1990,53.34,0.0684
08/14/1990,53.34,0.0684
08/14/1990,53.34,0.0684
08/15/1990,0.0,0.0684
08/15/1990,53.87,0.0684
08/16/1990,53.87,0.0684
08/16/1990,53.87,0.0684
08/17/1990,0.0,0.0684
08/17/1990,51.22,0.0684
08/20/1990,51.22,0.0684
08/20/1990,51.22,0.0684
08/21/1990,0.0,0.0684
08/21/1990,51.75,0.0684
08/22/1990,0.0,0.0684
08/22/1990,50.7,0.0684
08/23/1990,50.7,0.0684
08/23/1990,50.7,0.0684
08/24/1990,50.7,0.0684
08/24/1990,50.7,0.0684
08/27/1990,50.7,0.0684
08/27/1990,50.7,0.0684
08/28/1990,50.7,0.0684
08/28/1990,50.7,0.0684
08/29/1990,0.0,0.0684
08/29/1990,50.7,0.0684
08/30/1990,0.0,0.0684
08/30/1990,50.7,0.0684
08/31/1990,50.7,0.0684
08/31/1990,50.7,0.0684
09/04/1990,50.7,0.0684
09/04/1990,50.7,0.0684
09/05/1990,50.7,0.0684
09/05/1990,50.7,0.0684
09/06/1990,0.0,0.0684
09/06/1990,52.28,0.0684
09/07/1990,0.0,0.0684
09/07/1990,52.28,0.0684
09/10/1990,0.0,0.0684
09/10/1990,51.75,0.0684
09/11/1990,51.75,0.0684
09/11/1990,51.75,0.0684
09/12/1990,0.0,0.0684
09/12/1990,53.87,0.0684
09/13/1990,0.0,0.0684
09/13/1990,53.87,0.0684
09/14/1990,53.87,0.0684
09/14/1990,53.87,0.0684
09/17/1990,53.87,0.0684
09/17/1990,53.87,0.0684
09/18/1990,0.0,0.0684
09/18/1990,52.81,0.0684
09/19/1990,0.0,0.0684
09/19/1990,52.81,0.0684
09/20/1990,52.81,0.0684
09/20/1990,52.81,0.0684
09/21/1990,52.81,0.0684
09/21/1990,52.81,0.0684
09/24/1990,0.0,0.0684
09/24/1990,48.58,0.0684
09/25/1990,0.0,0.0684
09/25/1990,50.7,0.0684
09/26/1990,0.0,0.0684
09/26/1990,50.17,0.0684
09/27/1990,0.0,0.0684
09/27/1990,49.64,0.0684
09/28/1990,49.64,0.0684
09/28/1990,49.64,0.0684
10/01/1990,49.65,0.07371
10/01/1990,49.65,0.07371
10/02/1990,0.0,0.07371
10/02/1990,48.07,0.07371
10/03/1990,48.07,0.07371
10/03/1990,48.07,0.07371
10/04/1990,0.0,0.07371
10/04/1990,49.12,0.07371
10/05/1990,0.0,0.07371
10/05/1990,54.4,0.07371
10/08/1990,0.0,0.07371
10/08/1990,55.99,0.07371
10/09/1990,0.0,0.07371
10/09/1990,55.46,0.07371
10/10/1990,0.0,0.07371
10/10/1990,53.88,0.07371
10/11/1990,0.0,0.07371
10/11/1990,52.82,0.07371
10/12/1990,0.0,0.07371
10/12/1990,51.76,0.07371
10/15/1990,0.0,0.07371
10/15/1990,50.18,0.07371
10/16/1990,0.0,0.07371
10/16/1990,51.76,0.07371
10/17/1990,51.76,0.07371
10/17/1990,51.76,0.07371
10/18/1990,51.76,0.07371
10/18/1990,51.76,0.07371
10/19/1990,0.0,0.07371
10/19/1990,50.71,0.07371
10/22/1990,0.0,0.07371
10/22/1990,52.82,0.07371
10/23/1990,52.82,0.07371
10/23/1990,52.82,0.07371
10/24/1990,52.82,0.07371
10/24/1990,52.82,0.07371
10/25/1990,52.82,0.07371
10/25/1990,52.82,0.07371
10/26/1990,0.0,0.07371
10/26/1990,48.59,0.07371
10/29/1990,0.0,0.07371
10/29/1990,45.42,0.07371
10/30/1990,0.0,0.07371
10/30/1990,47.01,0.07371
10/31/1990,0.0,0.07371
10/31/1990,49.65,0.07371
11/01/1990,0.0,0.07371
11/01/1990,47.01,0.07371
11/02/1990,47.01,0.07371
11/02/1990,47.01,0.07371
11/05/1990,0.0,0.07371
11/05/1990,47.54,0.07371
11/06/1990,0.0,0.07371
11/06/1990,47.54,0.07371
11/07/1990,0.0,0.07371
11/07/1990,47.54,0.07371
11/08/1990,0.0,0.07371
11/08/1990,45.42,0.07371
11/09/1990,0.0,0.07371
11/09/1990,46.48,0.07371
11/12/1990,0.0,0.07371
11/12/1990,45.42,0.07371
11/13/1990,0.0,0.07371
11/13/1990,44.9,0.07371
11/14/1990,0.0,0.07371
11/14/1990,44.9,0.07371
11/15/1990,0.0,0.07371
11/15/1990,44.37,0.07371
11/16/1990,0.0,0.07371
11/16/1990,45.42,0.07371
11/19/1990,0.0,0.07371
11/19/1990,44.9,0.07371
11/20/1990,0.0,0.07371
11/20/1990,43.84,0.07371
11/21/1990,0.0,0.07371
11/21/1990,46.48,0.07371
11/23/1990,0.0,0.07371
11/23/1990,48.59,0.07371
11/26/1990,0.0,0.07371
11/26/1990,49.65,0.07371
11/27/1990,0.0,0.07371
11/27/1990,50.71,0.07371
11/28/1990,50.71,0.07371
11/28/1990,50.71,0.07371
11/29/1990,0.0,0.07371
11/29/1990,49.12,0.07371
11/30/1990,0.0,0.07371
11/30/1990,48.59,0.07371
12/03/1990,0.0,0.07371
12/03/1990,47.54,0.07371
12/04/1990,0.0,0.07371
12/04/1990,48.59,0.07371
12/05/1990,0.0,0.07371
12/05/1990,49.65,0.07371
12/06/1990,0.0,0.07371
12/06/1990,48.07,0.07371
12/07/1990,0.0,0.07371
12/07/1990,48.59,0.07371
12/10/1990,0.0,0.07371
12/10/1990,49.65,0.07371
12/11/1990,0.0,0.07371
12/11/1990,47.01,0.07371
12/12/1990,0.0,0.07371
12/12/1990,47.01,0.07371
12/13/1990,47.01,0.07371
12/13/1990,47.01,0.07371
12/14/1990,0.0,0.07371
12/14/1990,45.95,0.07371
12/17/1990,0.0,0.07371
12/17/1990,42.26,0.07371
12/18/1990,42.26,0.07371
12/18/1990,42.26,0.07371
12/19/1990,0.0,0.07371
12/19/1990,44.37,0.07371
12/20/1990,0.0,0.07371
12/20/1990,44.9,0.07371
12/21/1990,0.0,0.07371
12/21/1990,42.26,0.07371
12/24/1990,0.0,0.07371
12/24/1990,41.73,0.07371
12/26/1990,0.0,0.07371
12/26/1990,42.26,0.07371
12/27/1990,0.0,0.07371
12/27/1990,41.73,0.07371
12/28/1990,0.0,0.07371
12/28/1990,41.2,0.07371
12/31/1990,0.0,0.07371
12/31/1990,41.73,0.07371
01/02/1991,0.0,0.07371
01/02/1991,40.14,0.07371
01/03/1991,0.0,0.07371
01/03/1991,39.61,0.07371
01/04/1991,0.0,0.07371
01/04/1991,40.14,0.07371
01/07/1991,0.0,0.07371
01/07/1991,40.14,0.07371
01/08/1991,0.0,0.07371
01/08/1991,40.14,0.07371
01/09/1991,0.0,0.07371
01/09/1991,39.61,0.07371
01/10/1991,0.0,0.07371
01/10/1991,40.67,0.07371
01/11/1991,0.0,0.07371
01/11/1991,41.73,0.07371
01/14/1991,0.0,0.07371
01/14/1991,39.61,0.07371
01/15/1991,0.0,0.07371
01/15/1991,38.03,0.07371
01/16/1991,0.0,0.07371
01/16/1991,37.5,0.07371
01/17/1991,0.0,0.07371
01/17/1991,40.14,0.07371
01/18/1991,40.14,0.07371
01/18/1991,40.14,0.07371
01/21/1991,0.0,0.07371
01/21/1991,39.61,0.07371
01/22/1991,0.0,0.07371
01/22/1991,38.56,0.07371
01/23/1991,0.0,0.07371
01/23/1991,35.39,0.07371
01/24/1991,0.0,0.07371
01/24/1991,32.75,0.07371
01/25/1991,0.0,0.07371
01/25/1991,29.05,0.07371
01/28/1991,0.0,0.07371
01/28/1991,29.05,0.07371
01/29/1991,0.0,0.07371
01/29/1991,31.16,0.07371
01/30/1991,0.0,0.07371
01/30/1991,29.58,0.07371
01/31/1991,0.0,0.07371
01/31/1991,29.58,0.07371
02/01/1991,0.0,0.07371
02/01/1991,31.69,0.07371
02/04/1991,0.0,0.07371
02/04/1991,30.64,0.07371
02/05/1991,0.0,0.07371
02/05/1991,32.22,0.07371
02/06/1991,32.22,0.07371
02/06/1991,32.22,0.07371
02/07/1991,32.22,0.07371
02/07/1991,32.22,0.07371
02/08/1991,0.0,0.07371
02/08/1991,32.22,0.07371
02/11/1991,0.0,0.07371
02/11/1991,34.33,0.07371
02/12/1991,0.0,0.07371
02/12/1991,32.75,0.07371
02/13/1991,0.0,0.07371
02/13/1991,33.8,0.07371
02/14/1991,33.8,0.07371
02/14/1991,33.8,0.07371
02/15/1991,0.0,0.07371
02/15/1991,38.03,0.07371
02/19/1991,0.0,0.07371
02/19/1991,35.92,0.07371
02/20/1991,0.0,0.07371
02/20/1991,36.45,0.07371
02/21/1991,0.0,0.07371
02/21/1991,36.97,0.07371
02/22/1991,0.0,0.07371
02/22/1991,36.97,0.07371
02/25/1991,0.0,0.07371
02/25/1991,39.09,0.07371
02/26/1991,0.0,0.07371
02/26/1991,37.5,0.07371
02/27/1991,0.0,0.07371
02/27/1991,35.92,0.07371
02/28/1991,0.0,0.07371
02/28/1991,35.92,0.07371
03/01/1991,0.0,0.07371
03/01/1991,36.97,0.07371
03/04/1991,36.97,0.07371
03/04/1991,36.97,0.07371
03/05/1991,0.0,0.07371
03/05/1991,36.45,0.07371
03/06/1991,0.0,0.07371
03/06/1991,38.03,0.07371
03/07/1991,38.03,0.07371
03/07/1991,38.03,0.07371
03/08/1991,0.0,0.07371
03/08/1991,39.09,0.07371
03/11/1991,0.0,0.07371
03/11/1991,41.2,0.07371
03/12/1991,0.0,0.07371
03/12/1991,39.61,0.07371
03/13/1991,0.0,0.07371
03/13/1991,40.14,0.07371
03/14/1991,0.0,0.07371
03/14/1991,42.78,0.07371
03/15/1991,42.78,0.07371
03/15/1991,42.78,0.07371
03/18/1991,0.0,0.07371
03/18/1991,40.67,0.07371
03/19/1991,0.0,0.07371
03/19/1991,40.14,0.07371
03/20/1991,0.0,0.07371
03/20/1991,40.14,0.07371
03/21/1991,0.0,0.07371
03/21/1991,41.2,0.07371
03/22/1991,0.0,0.07371
03/22/1991,40.67,0.07371
03/25/1991,40.67,0.07371
03/25/1991,40.67,0.07371
03/26/1991,40.67,0.07371
03/26/1991,40.67,0.07371
03/27/1991,0.0,0.07371
03/27/1991,39.09,0.07371
03/28/1991,0.0,0.07371
03/28/1991,39.61,0.07371
04/01/1991,39.61,0.07371
04/01/1991,39.61,0.07371
04/02/1991,0.0,0.07371
04/02/1991,40.14,0.07371
04/03/1991,0.0,0.07371
04/03/1991,40.67,0.07371
04/04/1991,0.0,0.07371
04/04/1991,42.26,0.07371
04/05/1991,0.0,0.07371
04/05/1991,40.14,0.07371
04/08/1991,0.0,0.07371
04/08/1991,40.14,0.07371
04/09/1991,0.0,0.07371
04/09/1991,41.73,0.07371
04/10/1991,0.0,0.07371
04/10/1991,39.61,0.07371
04/11/1991,0.0,0.07371
04/11/1991,40.14,0.07371
04/12/1991,0.0,0.07371
04/12/1991,38.56,0.07371
04/15/1991,0.0,0.07371
04/15/1991,40.14,0.07371
04/16/1991,0.0,0.07371
04/16/1991,38.56,0.07371
04/17/1991,0.0,0.07371
04/17/1991,39.61,0.07371
04/18/1991,0.0,0.07371
04/18/1991,37.5,0.07371
04/19/1991,0.0,0.07371
04/19/1991,37.5,0.07371
04/22/1991,0.0,0.07371
04/22/1991,38.56,0.07371
04/23/1991,0.0,0.07371
04/23/1991,40.14,0.07371
04/24/1991,0.0,0.07371
04/24/1991,41.73,0.07371
04/25/1991,0.0,0.07371
04/25/1991,41.2,0.07371
04/26/1991,0.0,0.07371
04/26/1991,41.2,0.07371
04/29/1991,0.0,0.07371
04/29/1991,39.09,0.07371
04/30/1991,0.0,0.07371
04/30/1991,39.09,0.07371
05/01/1991,39.09,0.07371
05/01/1991,39.09,0.07371
05/02/1991,0.0,0.07371
05/02/1991,35.92,0.07371
05/03/1991,0.0,0.07371
05/03/1991,36.97,0.07371
05/06/1991,0.0,0.11721
05/06/1991,36.47,0.11721
05/07/1991,0.0,0.11721
05/07/1991,37.0,0.11721
05/08/1991,0.0,0.11721
05/08/1991,36.47,0.11721
05/09/1991,0.0,0.11721
05/09/1991,35.42,0.11721
05/10/1991,0.0,0.11721
05/10/1991,37.0,0.11721
05/13/1991,0.0,0.11721
05/13/1991,37.53,0.11721
05/14/1991,0.0,0.11721
05/14/1991,35.94,0.11721
05/15/1991,0.0,0.11721
05/15/1991,35.94,0.11721
05/16/1991,0.0,0.11721
05/16/1991,35.94,0.11721
05/17/1991,0.0,0.11721
05/17/1991,33.83,0.11721
05/20/1991,33.83,0.11721
05/20/1991,33.83,0.11721
05/21/1991,0.0,0.11721
05/21/1991,34.89,0.11721
05/22/1991,34.89,0.11721
05/22/1991,34.89,0.11721
05/23/1991,0.0,0.11721
05/23/1991,34.89,0.11721
05/24/1991,0.0,0.11721
05/24/1991,34.89,0.11721
05/28/1991,0.0,0.11721
05/28/1991,34.36,0.11721
05/29/1991,0.0,0.11721
05/29/1991,33.83,0.11721
05/30/1991,0.0,0.11721
05/30/1991,33.3,0.11721
05/31/1991,0.0,0.11721
05/31/1991,34.36,0.11721
06/03/1991,0.0,0.11721
06/03/1991,34.36,0.11721
06/04/1991,0.0,0.11721
06/04/1991,34.36,0.11721
06/05/1991,0.0,0.11721
06/05/1991,34.36,0.11721
06/06/1991,0.0,0.11721
06/06/1991,34.36,0.11721
06/07/1991,0.0,0.11721
06/07/1991,34.89,0.11721
06/10/1991,0.0,0.0711
06/10/1991,33.3,0.0711
06/11/1991,0.0,0.0711
06/11/1991,33.3,0.0711
06/12/1991,0.0,0.0711
06/12/1991,31.72,0.0711
06/13/1991,31.72,0.0711
06/13/1991,31.72,0.0711
06/14/1991,31.72,0.0711
06/14/1991,31.72,0.0711
06/17/1991,0.0,0.0711
06/17/1991,30.13,0.0711
06/18/1991,0.0,0.0711
06/18/1991,29.07,0.0711
06/19/1991,0.0,0.0711
06/19/1991,28.54,0.0711
06/20/1991,0.0,0.0711
06/20/1991,29.07,0.0711
06/21/1991,0.0,0.0711
06/21/1991,29.07,0.0711
06/24/1991,0.0,0.0711
06/24/1991,29.6,0.0711
06/25/1991,0.0,0.0711
06/25/1991,29.6,0.0711
06/26/1991,29.6,0.0711
06/26/1991,29.6,0.0711
06/27/1991,29.6,0.0711
06/27/1991,29.6,0.0711
06/28/1991,0.0,0.0711
06/28/1991,30.66,0.0711
07/01/1991,30.66,0.0711
07/01/1991,30.66,0.0711
07/02/1991,0.0,0.0711
07/02/1991,29.07,0.0711
07/03/1991,0.0,0.0711
07/03/1991,30.66,0.0711
07/05/1991,30.66,0.0711
07/05/1991,30.66,0.0711
07/08/1991,30.66,0.0711
07/08/1991,30.66,0.0711
07/09/1991,0.0,0.0711
07/09/1991,30.13,0.0711
07/10/1991,0.0,0.0711
07/10/1991,29.07,0.0711
07/11/1991,29.07,0.0711
07/11/1991,29.07,0.0711
07/12/1991,0.0,0.059399999999999994
07/12/1991,31.72,0.059399999999999994
07/15/1991,0.0,0.059399999999999994
07/15/1991,31.72,0.059399999999999994
07/16/1991,0.0,0.059399999999999994
07/16/1991,32.24,0.059399999999999994
07/17/1991,32.24,0.059399999999999994
07/17/1991,32.24,0.059399999999999994
07/18/1991,32.24,0.059399999999999994
07/18/1991,32.24,0.059399999999999994
07/19/1991,0.0,0.059399999999999994
07/19/1991,31.72,0.059399999999999994
07/22/1991,0.0,0.059399999999999994
07/22/1991,30.66,0.059399999999999994
07/23/1991,0.0,0.059399999999999994
07/23/1991,32.77,0.059399999999999994
07/24/1991,0.0,0.059399999999999994
07/24/1991,32.77,0.059399999999999994
07/25/1991,0.0,0.059399999999999994
07/25/1991,31.19,0.059399999999999994
07/26/1991,0.0,0.059399999999999994
07/26/1991,31.72,0.059399999999999994
07/29/1991,0.0,0.059399999999999994
07/29/1991,31.19,0.059399999999999994
07/30/1991,31.19,0.059399999999999994
07/30/1991,31.19,0.059399999999999994
07/31/1991,31.19,0.059399999999999994
07/31/1991,31.19,0.059399999999999994
08/01/1991,31.19,0.059399999999999994
08/01/1991,31.19,0.059399999999999994
08/02/1991,0.0,0.059399999999999994
08/02/1991,28.54,0.059399999999999994
08/05/1991,0.0,0.059399999999999994
08/05/1991,29.07,0.059399999999999994
08/06/1991,0.0,0.059399999999999994
08/06/1991,29.07,0.059399999999999994
08/07/1991,0.0,0.059399999999999994
08/07/1991,29.07,0.059399999999999994
08/08/1991,29.07,0.059399999999999994
08/08/1991,29.07,0.059399999999999994
08/09/1991,0.0,0.059399999999999994
08/09/1991,28.02,0.059399999999999994
08/12/1991,0.0,0.059399999999999994
08/12/1991,28.02,0.059399999999999994
08/13/1991,28.02,0.059399999999999994
08/13/1991,28.02,0.059399999999999994
08/14/1991,28.02,0.059399999999999994
08/14/1991,28.02,0.059399999999999994
08/15/1991,28.02,0.059399999999999994
08/15/1991,28.02,0.059399999999999994
08/16/1991,0.0,0.059399999999999994
08/16/1991,29.6,0.059399999999999994
08/19/1991,0.0,0.059399999999999994
08/19/1991,25.9,0.059399999999999994
08/20/1991,0.0,0.059399999999999994
08/20/1991,26.43,0.059399999999999994
08/21/1991,0.0,0.059399999999999994
08/21/1991,28.54,0.059399999999999994
08/22/1991,0.0,0.059399999999999994
08/22/1991,26.43,0.059399999999999994
08/23/1991,0.0,0.059399999999999994
08/23/1991,28.02,0.059399999999999994
08/26/1991,0.0,0.059399999999999994
08/26/1991,26.43,0.059399999999999994
08/27/1991,0.0,0.059399999999999994
08/27/1991,26.96,0.059399999999999994
08/28/1991,0.0,0.059399999999999994
08/28/1991,26.43,0.059399999999999994
08/29/1991,26.43,0.059399999999999994
08/29/1991,26.43,0.059399999999999994
08/30/1991,26.43,0.059399999999999994
08/30/1991,26.43,0.059399999999999994
09/03/1991,26.43,0.059399999999999994
09/03/1991,26.43,0.059399999999999994
09/04/1991,0.0,0.059399999999999994
09/04/1991,28.54,0.059399999999999994
09/05/1991,0.0,0.059399999999999994
09/05/1991,28.54,0.059399999999999994
09/06/1991,28.54,0.059399999999999994
09/06/1991,28.54,0.059399999999999994
09/09/1991,28.54,0.059399999999999994
09/09/1991,28.54,0.059399999999999994
09/10/1991,0.0,0.059399999999999994
09/10/1991,29.07,0.059399999999999994
09/11/1991,29.07,0.059399999999999994
09/11/1991,29.07,0.059399999999999994
09/12/1991,0.0,0.059399999999999994
09/12/1991,30.66,0.059399999999999994
09/13/1991,0.0,0.059399999999999994
09/13/1991,31.19,0.059399999999999994
09/16/1991,0.0,0.059399999999999994
09/16/1991,28.54,0.059399999999999994
09/17/1991,0.0,0.059399999999999994
09/17/1991,28.54,0.059399999999999994
09/18/1991,0.0,0.059399999999999994
09/18/1991,30.13,0.059399999999999994
09/19/1991,0.0,0.059399999999999994
09/19/1991,30.13,0.059399999999999994
09/20/1991,0.0,0.059399999999999994
09/20/1991,29.07,0.059399999999999994
09/23/1991,29.07,0.059399999999999994
09/23/1991,29.07,0.059399999999999994
09/24/1991,0.0,0.059399999999999994
09/24/1991,26.96,0.059399999999999994
09/25/1991,0.0,0.059399999999999994
09/25/1991,28.54,0.059399999999999994
09/26/1991,0.0,0.059399999999999994
09/26/1991,29.07,0.059399999999999994
09/27/1991,0.0,0.059399999999999994
09/27/1991,26.96,0.059399999999999994
09/30/1991,26.96,0.059399999999999994
09/30/1991,26.96,0.059399999999999994
10/01/1991,0.0,0.059399999999999994
10/01/1991,26.96,0.059399999999999994
10/02/1991,0.0,0.059399999999999994
10/02/1991,22.73,0.059399999999999994
10/03/1991,0.0,0.059399999999999994
10/03/1991,19.03,0.059399999999999994
10/04/1991,0.0,0.059399999999999994
10/04/1991,21.14,0.059399999999999994
10/07/1991,0.0,0.0435
10/07/1991,20.62,0.0435
10/08/1991,0.0,0.0435
10/08/1991,19.03,0.0435
10/09/1991,0.0,0.05789999999999999
10/09/1991,17.98,0.05789999999999999
10/10/1991,0.0,0.05789999999999999
10/10/1991,16.92,0.05789999999999999
10/11/1991,0.0,0.05789999999999999
10/11/1991,18.51,0.05789999999999999
10/14/1991,0.0,0.05789999999999999
10/14/1991,19.57,0.05789999999999999
10/15/1991,0.0,0.05789999999999999
10/15/1991,18.51,0.05789999999999999
10/16/1991,0.0,0.05789999999999999
10/16/1991,18.51,0.05789999999999999
10/17/1991,0.0,0.05789999999999999
10/17/1991,16.92,0.05789999999999999
10/18/1991,0.0,0.05789999999999999
10/18/1991,16.92,0.05789999999999999
10/21/1991,0.0,0.05789999999999999
10/21/1991,16.39,0.05789999999999999
10/22/1991,0.0,0.05789999999999999
10/22/1991,16.39,0.05789999999999999
10/23/1991,0.0,0.05789999999999999
10/23/1991,16.39,0.05789999999999999
10/24/1991,0.0,0.05789999999999999
10/24/1991,16.39,0.05789999999999999
10/25/1991,0.0,0.05789999999999999
10/25/1991,16.92,0.05789999999999999
10/28/1991,16.92,0.05789999999999999
10/28/1991,16.92,0.05789999999999999
10/29/1991,0.0,0.05789999999999999
10/29/1991,17.45,0.05789999999999999
10/30/1991,0.0,0.05789999999999999
10/30/1991,17.45,0.05789999999999999
10/31/1991,0.0,0.05789999999999999
10/31/1991,17.98,0.05789999999999999
11/01/1991,0.0,0.05789999999999999
11/01/1991,18.51,0.05789999999999999
11/04/1991,18.51,0.05789999999999999
11/04/1991,18.51,0.05789999999999999
11/05/1991,0.0,0.05789999999999999
11/05/1991,18.51,0.05789999999999999
11/06/1991,0.0,0.05789999999999999
11/06/1991,17.45,0.05789999999999999
11/07/1991,0.0,0.05789999999999999
11/07/1991,17.98,0.05789999999999999
11/08/1991,0.0,0.05789999999999999
11/08/1991,16.92,0.05789999999999999
11/11/1991,12.69,0.05789999999999999
11/11/1991,12.69,0.05789999999999999
11/12/1991,13.75,0.05789999999999999
11/12/1991,12.69,0.05789999999999999
11/13/1991,12.69,0.05789999999999999
11/13/1991,11.63,0.05789999999999999
11/14/1991,12.16,0.05789999999999999
11/14/1991,12.16,0.05789999999999999
11/15/1991,12.16,0.05789999999999999
11/15/1991,11.11,0.05789999999999999
11/18/1991,10.58,0.05789999999999999
11/18/1991,11.63,0.05789999999999999
11/19/1991,11.11,0.05789999999999999
11/19/1991,11.11,0.05789999999999999
