BIP,Brookfield Infrastructure Partn,
Date,Price,Annualized Dividend
02/14/2013,17.1,1.5
02/14/2013,17.04,1.5
02/15/2013,17.04,1.5
02/15/2013,16.95,1.5
02/19/2013,16.95,1.5
02/19/2013,16.95,1.5
02/20/2013,17.01,1.5
02/20/2013,17.02,1.5
02/21/2013,17.02,1.5
02/21/2013,16.99,1.5
02/22/2013,16.96,1.5
02/22/2013,17.09,1.5
02/25/2013,17.18,1.5
02/25/2013,17.03,1.5
02/26/2013,17.24,1.555
02/26/2013,17.32,1.555
02/27/2013,17.36,1.555
02/27/2013,17.24,1.555
02/28/2013,17.29,1.555
02/28/2013,17.38,1.555
03/01/2013,17.29,1.555
03/01/2013,17.5,1.555
03/04/2013,17.57,1.555
03/04/2013,17.71,1.555
03/05/2013,17.76,1.555
03/05/2013,17.5,1.555
03/06/2013,17.5,1.555
03/06/2013,17.27,1.555
03/07/2013,17.14,1.555
03/07/2013,17.08,1.555
03/08/2013,17.11,1.555
03/08/2013,17.35,1.555
03/11/2013,17.34,1.555
03/11/2013,17.24,1.555
03/12/2013,17.21,1.555
03/12/2013,16.58,1.555
03/13/2013,16.46,1.555
03/13/2013,16.53,1.555
03/14/2013,16.53,1.555
03/14/2013,16.83,1.555
03/15/2013,16.84,1.555
03/15/2013,16.95,1.555
03/18/2013,16.82,1.555
03/18/2013,16.86,1.555
03/19/2013,16.85,1.555
03/19/2013,16.65,1.555
03/20/2013,16.62,1.555
03/20/2013,16.67,1.555
03/21/2013,16.64,1.555
03/21/2013,16.38,1.555
03/22/2013,16.39,1.555
03/22/2013,16.49,1.555
03/25/2013,16.65,1.555
03/25/2013,16.55,1.555
03/26/2013,16.67,1.555
03/26/2013,16.58,1.555
03/27/2013,16.59,1.555
03/27/2013,16.61,1.555
03/28/2013,16.61,1.555
03/28/2013,16.68,1.555
04/01/2013,16.72,1.555
04/01/2013,16.59,1.555
04/02/2013,16.68,1.555
04/02/2013,16.67,1.555
04/03/2013,16.66,1.555
04/03/2013,16.57,1.555
04/04/2013,16.54,1.555
04/04/2013,16.59,1.555
04/05/2013,16.44,1.555
04/05/2013,16.47,1.555
04/08/2013,16.48,1.555
04/08/2013,16.51,1.555
04/09/2013,16.51,1.555
04/09/2013,16.64,1.555
04/10/2013,16.69,1.555
04/10/2013,16.71,1.555
04/11/2013,16.69,1.555
04/11/2013,16.75,1.555
04/12/2013,16.74,1.555
04/12/2013,16.72,1.555
04/15/2013,16.72,1.555
04/15/2013,16.37,1.555
04/16/2013,16.49,1.555
04/16/2013,16.63,1.555
04/17/2013,16.61,1.555
04/17/2013,16.35,1.555
04/18/2013,16.38,1.555
04/18/2013,16.37,1.555
04/19/2013,16.42,1.555
04/19/2013,16.5,1.555
04/22/2013,16.53,1.555
04/22/2013,16.48,1.555
04/23/2013,16.46,1.555
04/23/2013,16.68,1.555
04/24/2013,16.68,1.555
04/24/2013,16.76,1.555
04/25/2013,16.81,1.555
04/25/2013,16.76,1.555
04/26/2013,16.79,1.555
04/26/2013,16.84,1.555
04/29/2013,16.88,1.555
04/29/2013,16.76,1.555
04/30/2013,16.77,1.555
04/30/2013,16.94,1.555
05/01/2013,16.98,1.555
05/01/2013,17.07,1.555
05/02/2013,17.14,1.555
05/02/2013,16.92,1.555
05/03/2013,17.0,1.555
05/03/2013,16.88,1.555
05/06/2013,16.92,1.555
05/06/2013,16.8,1.555
05/07/2013,16.83,1.555
05/07/2013,16.82,1.555
05/08/2013,16.68,1.555
05/08/2013,16.56,1.555
05/09/2013,16.6,1.555
05/09/2013,16.58,1.555
05/10/2013,16.57,1.555
05/10/2013,16.75,1.555
05/13/2013,16.81,1.555
05/13/2013,16.55,1.555
05/14/2013,16.55,1.555
05/14/2013,16.82,1.555
05/15/2013,16.82,1.555
05/15/2013,16.75,1.555
05/16/2013,16.75,1.555
05/16/2013,16.9,1.555
05/17/2013,16.86,1.555
05/17/2013,16.98,1.555
05/20/2013,16.85,1.555
05/20/2013,17.15,1.555
05/21/2013,17.17,1.555
05/21/2013,17.41,1.555
05/22/2013,17.4,1.555
05/22/2013,16.98,1.555
05/23/2013,16.87,1.555
05/23/2013,16.73,1.555
05/24/2013,16.71,1.555
05/24/2013,16.78,1.555
05/28/2013,16.94,1.555
05/28/2013,16.88,1.555
05/29/2013,16.99,1.6099999999999999
05/29/2013,16.4,1.6099999999999999
05/30/2013,16.39,1.6099999999999999
05/30/2013,16.23,1.6099999999999999
05/31/2013,16.23,1.6099999999999999
05/31/2013,16.19,1.6099999999999999
06/03/2013,16.19,1.6099999999999999
06/03/2013,16.1,1.6099999999999999
06/04/2013,16.04,1.6099999999999999
06/04/2013,15.78,1.6099999999999999
06/05/2013,15.69,1.6099999999999999
06/05/2013,15.33,1.6099999999999999
06/06/2013,15.33,1.6099999999999999
06/06/2013,15.72,1.6099999999999999
06/07/2013,15.86,1.6099999999999999
06/07/2013,15.92,1.6099999999999999
06/10/2013,16.03,1.6099999999999999
06/10/2013,15.93,1.6099999999999999
06/11/2013,15.86,1.6099999999999999
06/11/2013,15.84,1.6099999999999999
06/12/2013,15.96,1.6099999999999999
06/12/2013,15.78,1.6099999999999999
06/13/2013,15.7,1.6099999999999999
06/13/2013,15.77,1.6099999999999999
06/14/2013,15.73,1.6099999999999999
06/14/2013,16.09,1.6099999999999999
06/17/2013,16.32,1.6099999999999999
06/17/2013,16.34,1.6099999999999999
06/18/2013,16.35,1.6099999999999999
06/18/2013,16.41,1.6099999999999999
06/19/2013,16.41,1.6099999999999999
06/19/2013,16.15,1.6099999999999999
06/20/2013,16.02,1.6099999999999999
06/20/2013,15.54,1.6099999999999999
06/21/2013,15.59,1.6099999999999999
06/21/2013,15.48,1.6099999999999999
06/24/2013,15.42,1.6099999999999999
06/24/2013,15.24,1.6099999999999999
06/25/2013,15.39,1.6099999999999999
06/25/2013,15.52,1.6099999999999999
06/26/2013,15.67,1.6099999999999999
06/26/2013,16.02,1.6099999999999999
06/27/2013,16.06,1.6099999999999999
06/27/2013,16.14,1.6099999999999999
06/28/2013,16.18,1.6099999999999999
06/28/2013,16.28,1.6099999999999999
07/01/2013,16.37,1.6099999999999999
07/01/2013,16.38,1.6099999999999999
07/02/2013,16.42,1.6099999999999999
07/02/2013,16.31,1.6099999999999999
07/03/2013,16.31,1.6099999999999999
07/03/2013,16.26,1.6099999999999999
07/05/2013,16.3,1.6099999999999999
07/05/2013,16.3,1.6099999999999999
07/08/2013,16.37,1.6099999999999999
07/08/2013,16.51,1.6099999999999999
07/09/2013,16.61,1.6099999999999999
07/09/2013,16.29,1.6099999999999999
07/10/2013,16.27,1.6099999999999999
07/10/2013,16.26,1.6099999999999999
07/11/2013,16.38,1.6099999999999999
07/11/2013,16.31,1.6099999999999999
07/12/2013,16.35,1.6099999999999999
07/12/2013,16.4,1.6099999999999999
07/15/2013,16.44,1.6099999999999999
07/15/2013,16.29,1.6099999999999999
07/16/2013,16.27,1.6099999999999999
07/16/2013,16.12,1.6099999999999999
07/17/2013,16.11,1.6099999999999999
07/17/2013,16.25,1.6099999999999999
07/18/2013,16.32,1.6099999999999999
07/18/2013,16.23,1.6099999999999999
07/19/2013,16.2,1.6099999999999999
07/19/2013,16.27,1.6099999999999999
07/22/2013,16.27,1.6099999999999999
07/22/2013,16.19,1.6099999999999999
07/23/2013,16.22,1.6099999999999999
07/23/2013,16.36,1.6099999999999999
07/24/2013,16.34,1.6099999999999999
07/24/2013,16.22,1.6099999999999999
07/25/2013,16.18,1.6099999999999999
07/25/2013,16.35,1.6099999999999999
07/26/2013,16.27,1.6099999999999999
07/26/2013,16.51,1.6099999999999999
07/29/2013,16.48,1.6099999999999999
07/29/2013,16.8,1.6099999999999999
07/30/2013,16.82,1.6099999999999999
07/30/2013,16.7,1.6099999999999999
07/31/2013,16.73,1.6099999999999999
07/31/2013,16.62,1.6099999999999999
08/01/2013,16.74,1.6099999999999999
08/01/2013,16.45,1.6099999999999999
08/02/2013,16.41,1.6099999999999999
08/02/2013,16.35,1.6099999999999999
08/05/2013,16.3,1.6099999999999999
08/05/2013,16.31,1.6099999999999999
08/06/2013,16.51,1.6099999999999999
08/06/2013,16.51,1.6099999999999999
08/07/2013,16.56,1.6099999999999999
08/07/2013,16.39,1.6099999999999999
08/08/2013,16.37,1.6099999999999999
08/08/2013,16.31,1.6099999999999999
08/09/2013,16.25,1.6099999999999999
08/09/2013,16.31,1.6099999999999999
08/12/2013,16.32,1.6099999999999999
08/12/2013,16.36,1.6099999999999999
08/13/2013,16.39,1.6099999999999999
08/13/2013,16.36,1.6099999999999999
08/14/2013,16.5,1.6099999999999999
08/14/2013,16.61,1.6099999999999999
08/15/2013,16.56,1.6099999999999999
08/15/2013,16.61,1.6099999999999999
08/16/2013,16.58,1.6099999999999999
08/16/2013,16.23,1.6099999999999999
08/19/2013,16.23,1.6099999999999999
08/19/2013,16.18,1.6099999999999999
08/20/2013,16.18,1.6099999999999999
08/20/2013,16.07,1.6099999999999999
08/21/2013,16.05,1.6099999999999999
08/21/2013,15.87,1.6099999999999999
08/22/2013,15.86,1.6099999999999999
08/22/2013,16.1,1.6099999999999999
08/23/2013,16.2,1.6099999999999999
08/23/2013,16.14,1.6099999999999999
08/26/2013,16.23,1.6099999999999999
08/26/2013,16.04,1.6099999999999999
08/27/2013,15.97,1.6099999999999999
08/27/2013,15.74,1.6099999999999999
08/28/2013,15.81,1.6649999999999998
08/28/2013,15.6,1.6649999999999998
08/29/2013,15.56,1.6649999999999998
08/29/2013,15.6,1.6649999999999998
08/30/2013,15.65,1.6649999999999998
08/30/2013,16.07,1.6649999999999998
09/03/2013,16.19,1.6649999999999998
09/03/2013,16.14,1.6649999999999998
09/04/2013,16.2,1.6649999999999998
09/04/2013,16.21,1.6649999999999998
09/05/2013,16.28,1.6649999999999998
09/05/2013,16.03,1.6649999999999998
09/06/2013,16.15,1.6649999999999998
09/06/2013,16.2,1.6649999999999998
09/09/2013,16.3,1.6649999999999998
09/09/2013,16.44,1.6649999999999998
09/10/2013,16.53,1.6649999999999998
09/10/2013,16.69,1.6649999999999998
09/11/2013,16.73,1.6649999999999998
09/11/2013,16.62,1.6649999999999998
09/12/2013,16.66,1.6649999999999998
09/12/2013,16.36,1.6649999999999998
09/13/2013,16.4,1.6649999999999998
09/13/2013,16.24,1.6649999999999998
09/16/2013,16.39,1.6649999999999998
09/16/2013,16.56,1.6649999999999998
09/17/2013,16.59,1.6649999999999998
09/17/2013,16.9,1.6649999999999998
09/18/2013,16.86,1.6649999999999998
09/18/2013,17.26,1.6649999999999998
09/19/2013,17.26,1.6649999999999998
09/19/2013,17.12,1.6649999999999998
09/20/2013,17.12,1.6649999999999998
09/20/2013,16.91,1.6649999999999998
09/23/2013,16.85,1.6649999999999998
09/23/2013,17.13,1.6649999999999998
09/24/2013,17.13,1.6649999999999998
09/24/2013,17.37,1.6649999999999998
09/25/2013,17.44,1.6649999999999998
09/25/2013,17.16,1.6649999999999998
09/26/2013,17.16,1.6649999999999998
09/26/2013,17.14,1.6649999999999998
09/27/2013,17.14,1.6649999999999998
09/27/2013,17.25,1.6649999999999998
09/30/2013,17.25,1.6649999999999998
09/30/2013,17.27,1.6649999999999998
10/01/2013,17.26,1.6649999999999998
10/01/2013,17.23,1.6649999999999998
10/02/2013,17.23,1.6649999999999998
10/02/2013,17.23,1.6649999999999998
10/03/2013,17.18,1.6649999999999998
10/03/2013,16.97,1.6649999999999998
10/04/2013,16.92,1.6649999999999998
10/04/2013,16.8,1.6649999999999998
10/07/2013,16.71,1.6649999999999998
10/07/2013,16.78,1.6649999999999998
10/08/2013,16.69,1.6649999999999998
10/08/2013,16.67,1.6649999999999998
10/09/2013,16.63,1.6649999999999998
10/09/2013,16.68,1.6649999999999998
10/10/2013,16.79,1.6649999999999998
10/10/2013,16.87,1.6649999999999998
10/11/2013,16.87,1.6649999999999998
10/11/2013,16.89,1.6649999999999998
10/14/2013,16.81,1.6649999999999998
10/14/2013,16.86,1.6649999999999998
10/15/2013,16.81,1.6649999999999998
10/15/2013,16.78,1.6649999999999998
10/16/2013,16.8,1.6649999999999998
10/16/2013,16.89,1.6649999999999998
10/17/2013,16.93,1.6649999999999998
10/17/2013,17.33,1.6649999999999998
10/18/2013,17.41,1.6649999999999998
10/18/2013,17.53,1.6649999999999998
10/21/2013,17.63,1.6649999999999998
10/21/2013,17.74,1.6649999999999998
10/22/2013,17.82,1.6649999999999998
10/22/2013,17.91,1.6649999999999998
10/23/2013,17.89,1.6649999999999998
10/23/2013,17.63,1.6649999999999998
10/24/2013,17.63,1.6649999999999998
10/24/2013,17.82,1.6649999999999998
10/25/2013,17.85,1.6649999999999998
10/25/2013,17.91,1.6649999999999998
10/28/2013,17.92,1.6649999999999998
10/28/2013,18.0,1.6649999999999998
10/29/2013,18.03,1.6649999999999998
10/29/2013,18.13,1.6649999999999998
10/30/2013,18.17,1.6649999999999998
10/30/2013,18.05,1.6649999999999998
10/31/2013,17.98,1.6649999999999998
10/31/2013,17.88,1.6649999999999998
11/01/2013,17.86,1.6649999999999998
11/01/2013,17.84,1.6649999999999998
11/04/2013,17.8,1.6649999999999998
11/04/2013,17.91,1.6649999999999998
11/05/2013,17.95,1.6649999999999998
11/05/2013,17.78,1.6649999999999998
11/06/2013,17.89,1.6649999999999998
11/06/2013,18.07,1.6649999999999998
11/07/2013,17.95,1.6649999999999998
11/07/2013,18.04,1.6649999999999998
11/08/2013,18.01,1.6649999999999998
11/08/2013,18.05,1.6649999999999998
11/11/2013,18.02,1.6649999999999998
11/11/2013,18.06,1.6649999999999998
11/12/2013,17.97,1.6649999999999998
11/12/2013,18.01,1.6649999999999998
11/13/2013,18.01,1.6649999999999998
11/13/2013,18.16,1.6649999999999998
11/14/2013,18.25,1.6649999999999998
11/14/2013,18.16,1.6649999999999998
11/15/2013,18.3,1.6649999999999998
11/15/2013,18.61,1.6649999999999998
11/18/2013,18.79,1.6649999999999998
11/18/2013,18.74,1.6649999999999998
11/19/2013,18.75,1.6649999999999998
11/19/2013,18.3,1.6649999999999998
11/20/2013,18.29,1.6649999999999998
11/20/2013,18.23,1.6649999999999998
11/21/2013,18.24,1.6649999999999998
11/21/2013,18.16,1.6649999999999998
11/22/2013,18.28,1.6649999999999998
11/22/2013,18.12,1.6649999999999998
11/25/2013,18.12,1.6649999999999998
11/25/2013,17.84,1.6649999999999998
11/26/2013,17.83,1.72
11/26/2013,17.83,1.72
11/27/2013,17.92,1.72
11/27/2013,17.66,1.72
11/29/2013,17.66,1.72
11/29/2013,17.67,1.72
12/02/2013,17.6,1.72
12/02/2013,17.63,1.72
12/03/2013,17.57,1.72
12/03/2013,17.49,1.72
12/04/2013,17.46,1.72
12/04/2013,17.42,1.72
12/05/2013,17.47,1.72
12/05/2013,17.27,1.72
12/06/2013,17.32,1.72
12/06/2013,17.37,1.72
12/09/2013,17.41,1.72
12/09/2013,17.25,1.72
12/10/2013,17.24,1.72
12/10/2013,17.08,1.72
12/11/2013,17.08,1.72
12/11/2013,16.82,1.72
12/12/2013,16.81,1.72
12/12/2013,17.01,1.72
12/13/2013,17.1,1.72
12/13/2013,17.18,1.72
12/16/2013,17.31,1.72
12/16/2013,17.34,1.72
12/17/2013,17.31,1.72
12/17/2013,17.13,1.72
12/18/2013,17.19,1.72
12/18/2013,17.09,1.72
12/19/2013,17.17,1.72
12/19/2013,17.13,1.72
12/20/2013,17.22,1.72
12/20/2013,17.17,1.72
12/23/2013,17.22,1.72
12/23/2013,17.36,1.72
12/24/2013,17.44,1.72
12/24/2013,17.89,1.72
12/26/2013,18.01,1.72
12/26/2013,18.04,1.72
12/27/2013,18.11,1.72
12/27/2013,18.05,1.72
12/30/2013,18.02,1.72
12/30/2013,18.03,1.72
12/31/2013,18.01,1.72
12/31/2013,18.11,1.72
01/02/2014,18.02,1.72
01/02/2014,17.91,1.72
01/03/2014,18.02,1.72
01/03/2014,17.97,1.72
01/06/2014,18.0,1.72
01/06/2014,17.92,1.72
01/07/2014,17.94,1.72
01/07/2014,17.87,1.72
01/08/2014,17.87,1.72
01/08/2014,17.78,1.72
01/09/2014,17.82,1.72
01/09/2014,17.67,1.72
01/10/2014,17.69,1.72
01/10/2014,17.97,1.72
01/13/2014,17.91,1.72
01/13/2014,17.67,1.72
01/14/2014,17.67,1.72
01/14/2014,17.38,1.72
01/15/2014,17.38,1.72
01/15/2014,17.4,1.72
01/16/2014,17.4,1.72
01/16/2014,17.54,1.72
01/17/2014,17.52,1.72
01/17/2014,17.45,1.72
01/21/2014,17.45,1.72
01/21/2014,17.31,1.72
01/22/2014,17.25,1.72
01/22/2014,17.11,1.72
01/23/2014,17.08,1.72
01/23/2014,17.06,1.72
01/24/2014,16.99,1.72
01/24/2014,17.11,1.72
01/27/2014,17.12,1.72
01/27/2014,16.9,1.72
01/28/2014,16.85,1.72
01/28/2014,16.94,1.72
01/29/2014,16.86,1.72
01/29/2014,16.82,1.72
01/30/2014,16.86,1.72
01/30/2014,16.91,1.72
01/31/2014,16.85,1.72
01/31/2014,16.99,1.72
02/03/2014,17.05,1.72
02/03/2014,16.79,1.72
02/04/2014,16.75,1.72
02/04/2014,16.68,1.72
02/05/2014,16.6,1.72
02/05/2014,16.49,1.72
02/06/2014,16.53,1.72
02/06/2014,16.54,1.72
02/07/2014,16.66,1.72
02/07/2014,16.99,1.72
02/10/2014,17.01,1.72
02/10/2014,17.23,1.72
02/11/2014,17.27,1.72
02/11/2014,17.26,1.72
02/12/2014,17.35,1.72
02/12/2014,17.49,1.72
02/13/2014,17.47,1.72
02/13/2014,17.46,1.72
02/14/2014,17.45,1.72
02/14/2014,17.51,1.72
02/18/2014,17.5,1.72
02/18/2014,17.46,1.72
02/19/2014,17.49,1.72
02/19/2014,17.3,1.72
02/20/2014,17.26,1.72
02/20/2014,17.31,1.72
02/21/2014,17.31,1.72
02/21/2014,17.12,1.72
02/24/2014,17.19,1.72
02/24/2014,17.17,1.72
02/25/2014,17.17,1.72
02/25/2014,17.19,1.72
02/26/2014,17.43,1.77
02/26/2014,17.18,1.77
02/27/2014,17.19,1.77
02/27/2014,17.21,1.77
02/28/2014,17.28,1.77
02/28/2014,17.61,1.77
03/03/2014,17.55,1.77
03/03/2014,17.78,1.77
03/04/2014,17.83,1.77
03/04/2014,17.82,1.77
03/05/2014,17.85,1.77
03/05/2014,17.56,1.77
03/06/2014,17.59,1.77
03/06/2014,17.6,1.77
03/07/2014,17.6,1.77
03/07/2014,17.41,1.77
03/10/2014,17.41,1.77
03/10/2014,17.22,1.77
03/11/2014,17.29,1.77
03/11/2014,17.49,1.77
03/12/2014,17.41,1.77
03/12/2014,17.82,1.77
03/13/2014,17.89,1.77
03/13/2014,17.79,1.77
03/14/2014,17.78,1.77
03/14/2014,17.87,1.77
03/17/2014,17.9,1.77
03/17/2014,17.94,1.77
03/18/2014,18.02,1.77
03/18/2014,18.01,1.77
03/19/2014,17.97,1.77
03/19/2014,17.95,1.77
03/20/2014,17.89,1.77
03/20/2014,17.92,1.77
03/21/2014,17.93,1.77
03/21/2014,18.38,1.77
03/24/2014,18.39,1.77
03/24/2014,18.4,1.77
03/25/2014,18.4,1.77
03/25/2014,18.34,1.77
03/26/2014,18.35,1.77
03/26/2014,18.36,1.77
03/27/2014,18.4,1.77
03/27/2014,18.34,1.77
03/28/2014,18.31,1.77
03/28/2014,18.47,1.77
03/31/2014,18.59,1.77
03/31/2014,18.57,1.77
04/01/2014,18.57,1.77
04/01/2014,18.6,1.77
04/02/2014,18.63,1.77
04/02/2014,18.6,1.77
04/03/2014,18.68,1.77
04/03/2014,18.45,1.77
04/04/2014,18.47,1.77
04/04/2014,18.35,1.77
04/07/2014,18.33,1.77
04/07/2014,18.02,1.77
04/08/2014,18.1,1.77
04/08/2014,18.07,1.77
04/09/2014,18.04,1.77
04/09/2014,18.2,1.77
04/10/2014,18.37,1.77
04/10/2014,18.4,1.77
04/11/2014,18.41,1.77
04/11/2014,18.32,1.77
04/14/2014,18.36,1.77
04/14/2014,18.49,1.77
04/15/2014,18.49,1.77
04/15/2014,18.56,1.77
04/16/2014,18.71,1.77
04/16/2014,18.72,1.77
04/17/2014,18.7,1.77
04/17/2014,18.71,1.77
04/21/2014,18.69,1.77
04/21/2014,18.56,1.77
04/22/2014,18.57,1.77
04/22/2014,18.4,1.77
04/23/2014,18.47,1.77
04/23/2014,18.75,1.77
04/24/2014,18.82,1.77
04/24/2014,18.71,1.77
04/25/2014,18.65,1.77
04/25/2014,18.44,1.77
04/28/2014,18.44,1.77
04/28/2014,18.42,1.77
04/29/2014,18.47,1.77
04/29/2014,18.4,1.77
04/30/2014,18.42,1.77
04/30/2014,18.36,1.77
05/01/2014,18.3,1.77
05/01/2014,18.36,1.77
05/02/2014,18.36,1.77
05/02/2014,18.48,1.77
05/05/2014,18.53,1.77
05/05/2014,18.59,1.77
05/06/2014,18.66,1.77
05/06/2014,18.94,1.77
05/07/2014,19.02,1.77
05/07/2014,19.17,1.77
05/08/2014,19.15,1.77
05/08/2014,19.28,1.77
05/09/2014,19.35,1.77
05/09/2014,19.13,1.77
05/12/2014,19.24,1.77
05/12/2014,19.12,1.77
05/13/2014,19.19,1.77
05/13/2014,19.09,1.77
05/14/2014,19.08,1.77
05/14/2014,19.2,1.77
05/15/2014,19.16,1.77
05/15/2014,18.99,1.77
05/16/2014,18.99,1.77
05/16/2014,19.01,1.77
05/19/2014,19.01,1.77
05/19/2014,19.04,1.77
05/20/2014,18.96,1.77
05/20/2014,19.2,1.77
05/21/2014,19.17,1.77
05/21/2014,19.21,1.77
05/22/2014,19.21,1.77
05/22/2014,19.45,1.77
05/23/2014,19.45,1.77
05/23/2014,19.5,1.77
05/27/2014,19.68,1.77
05/27/2014,19.75,1.77
05/28/2014,19.96,1.8199999999999998
05/28/2014,19.62,1.8199999999999998
05/29/2014,19.55,1.8199999999999998
05/29/2014,19.27,1.8199999999999998
05/30/2014,19.34,1.8199999999999998
05/30/2014,19.49,1.8199999999999998
06/02/2014,19.52,1.8199999999999998
06/02/2014,19.55,1.8199999999999998
06/03/2014,19.53,1.8199999999999998
06/03/2014,19.63,1.8199999999999998
06/04/2014,19.63,1.8199999999999998
06/04/2014,19.58,1.8199999999999998
06/05/2014,19.56,1.8199999999999998
06/05/2014,19.92,1.8199999999999998
06/06/2014,19.83,1.8199999999999998
06/06/2014,19.97,1.8199999999999998
06/09/2014,20.01,1.8199999999999998
06/09/2014,19.93,1.8199999999999998
06/10/2014,19.99,1.8199999999999998
06/10/2014,19.94,1.8199999999999998
06/11/2014,19.94,1.8199999999999998
06/11/2014,19.91,1.8199999999999998
06/12/2014,19.82,1.8199999999999998
06/12/2014,19.58,1.8199999999999998
06/13/2014,19.68,1.8199999999999998
06/13/2014,19.6,1.8199999999999998
06/16/2014,19.69,1.8199999999999998
06/16/2014,19.63,1.8199999999999998
06/17/2014,19.63,1.8199999999999998
06/17/2014,19.78,1.8199999999999998
06/18/2014,19.81,1.8199999999999998
06/18/2014,19.85,1.8199999999999998
06/19/2014,19.93,1.8199999999999998
06/19/2014,19.78,1.8199999999999998
06/20/2014,19.89,1.8199999999999998
06/20/2014,19.78,1.8199999999999998
06/23/2014,19.77,1.8199999999999998
06/23/2014,19.72,1.8199999999999998
06/24/2014,19.79,1.8199999999999998
06/24/2014,19.67,1.8199999999999998
06/25/2014,19.76,1.8199999999999998
06/25/2014,19.76,1.8199999999999998
06/26/2014,19.71,1.8199999999999998
06/26/2014,19.72,1.8199999999999998
06/27/2014,19.64,1.8199999999999998
06/27/2014,19.99,1.8199999999999998
06/30/2014,20.02,1.8199999999999998
06/30/2014,19.99,1.8199999999999998
07/01/2014,19.99,1.8199999999999998
07/01/2014,20.0,1.8199999999999998
07/02/2014,19.93,1.8199999999999998
07/02/2014,19.66,1.8199999999999998
07/03/2014,19.66,1.8199999999999998
07/03/2014,19.66,1.8199999999999998
07/07/2014,19.71,1.8199999999999998
07/07/2014,19.45,1.8199999999999998
07/08/2014,19.47,1.8199999999999998
07/08/2014,19.55,1.8199999999999998
07/09/2014,19.48,1.8199999999999998
07/09/2014,19.6,1.8199999999999998
07/10/2014,19.6,1.8199999999999998
07/10/2014,19.62,1.8199999999999998
07/11/2014,19.61,1.8199999999999998
07/11/2014,19.4,1.8199999999999998
07/14/2014,19.42,1.8199999999999998
07/14/2014,19.42,1.8199999999999998
07/15/2014,19.43,1.8199999999999998
07/15/2014,19.35,1.8199999999999998
07/16/2014,19.42,1.8199999999999998
07/16/2014,19.37,1.8199999999999998
07/17/2014,19.39,1.8199999999999998
07/17/2014,19.46,1.8199999999999998
07/18/2014,19.47,1.8199999999999998
07/18/2014,19.6,1.8199999999999998
07/21/2014,19.64,1.8199999999999998
07/21/2014,19.78,1.8199999999999998
07/22/2014,19.82,1.8199999999999998
07/22/2014,19.69,1.8199999999999998
07/23/2014,19.78,1.8199999999999998
07/23/2014,19.73,1.8199999999999998
07/24/2014,19.73,1.8199999999999998
07/24/2014,19.97,1.8199999999999998
07/25/2014,19.87,1.8199999999999998
07/25/2014,19.92,1.8199999999999998
07/28/2014,19.92,1.8199999999999998
07/28/2014,20.1,1.8199999999999998
07/29/2014,20.12,1.8199999999999998
07/29/2014,19.66,1.8199999999999998
07/30/2014,19.64,1.8199999999999998
07/30/2014,19.21,1.8199999999999998
07/31/2014,19.18,1.8199999999999998
07/31/2014,18.99,1.8199999999999998
08/01/2014,18.91,1.8199999999999998
08/01/2014,19.02,1.8199999999999998
08/04/2014,19.07,1.8199999999999998
08/04/2014,19.05,1.8199999999999998
08/05/2014,18.97,1.8199999999999998
08/05/2014,18.79,1.8199999999999998
08/06/2014,18.71,1.8199999999999998
08/06/2014,18.83,1.8199999999999998
08/07/2014,18.86,1.8199999999999998
08/07/2014,18.88,1.8199999999999998
08/08/2014,18.78,1.8199999999999998
08/08/2014,19.14,1.8199999999999998
08/11/2014,19.26,1.8199999999999998
08/11/2014,19.54,1.8199999999999998
08/12/2014,19.59,1.8199999999999998
08/12/2014,19.22,1.8199999999999998
08/13/2014,19.34,1.8199999999999998
08/13/2014,19.16,1.8199999999999998
08/14/2014,19.14,1.8199999999999998
08/14/2014,19.53,1.8199999999999998
08/15/2014,19.6,1.8199999999999998
08/15/2014,19.78,1.8199999999999998
08/18/2014,19.88,1.8199999999999998
08/18/2014,19.75,1.8199999999999998
08/19/2014,19.8,1.8199999999999998
08/19/2014,19.82,1.8199999999999998
08/20/2014,19.78,1.8199999999999998
08/20/2014,19.76,1.8199999999999998
08/21/2014,19.75,1.8199999999999998
08/21/2014,19.83,1.8199999999999998
08/22/2014,19.77,1.8199999999999998
08/22/2014,19.82,1.8199999999999998
08/25/2014,19.82,1.8199999999999998
08/25/2014,20.16,1.8199999999999998
08/26/2014,20.2,1.8199999999999998
08/26/2014,20.43,1.8199999999999998
08/27/2014,20.48,1.8699999999999999
08/27/2014,20.48,1.8699999999999999
08/28/2014,20.41,1.8699999999999999
08/28/2014,20.49,1.8699999999999999
08/29/2014,20.6,1.8699999999999999
08/29/2014,20.68,1.8699999999999999
09/02/2014,20.59,1.8699999999999999
09/02/2014,20.51,1.8699999999999999
09/03/2014,20.42,1.8699999999999999
09/03/2014,20.39,1.8699999999999999
09/04/2014,20.4,1.8699999999999999
09/04/2014,20.57,1.8699999999999999
09/05/2014,20.51,1.8699999999999999
09/05/2014,20.64,1.8699999999999999
09/08/2014,20.66,1.8699999999999999
09/08/2014,20.51,1.8699999999999999
09/09/2014,20.46,1.8699999999999999
09/09/2014,20.4,1.8699999999999999
09/10/2014,20.32,1.8699999999999999
09/10/2014,20.29,1.8699999999999999
09/11/2014,20.29,1.8699999999999999
09/11/2014,20.3,1.8699999999999999
09/12/2014,20.33,1.8699999999999999
