NHI,"National Health Investors, Inc.",
Date,Price,Dividend,Annualized Dividend
10/06/2016,56.73164575170171,0.0,3.55
10/07/2016,57.14308547973633,0.0,3.55
10/10/2016,57.24974127071887,0.0,3.55
10/11/2016,57.47068092816892,0.0,3.55
10/12/2016,57.2116371445912,0.0,3.55
10/13/2016,58.20973193606028,0.0,3.55
10/14/2016,59.11640596208932,0.0,3.55
10/17/2016,58.71260823143037,0.0,3.55
10/18/2016,59.27642075728398,0.0,3.55
10/19/2016,59.444029411957985,0.0,3.55
10/20/2016,59.26119065901302,0.0,3.55
10/21/2016,58.83451194311165,0.0,3.55
10/24/2016,59.664978754170704,0.0,3.55
10/25/2016,59.764025588749824,0.0,3.55
10/26/2016,59.54308666179871,0.0,3.55
10/27/2016,58.59070309664791,0.0,3.55
10/28/2016,56.807822151059916,0.0,3.55
10/31/2016,56.87641179740675,0.0,3.55
11/01/2016,57.3411699079108,0.0,3.55
11/02/2016,56.13735693116962,0.0,3.55
11/03/2016,54.910687386636646,0.0,3.55
11/04/2016,54.6821243138191,0.0,3.55
11/07/2016,55.482103546271574,0.0,3.55
11/08/2016,55.39067580665491,0.0,3.55
11/09/2016,53.47068060796614,0.0,3.55
11/10/2016,53.31829238290375,0.0,3.55
11/11/2016,51.527812507017124,0.0,3.55
11/14/2016,51.62686719212433,0.0,3.55
11/15/2016,54.156390999923765,0.0,3.55
11/16/2016,52.960199699724704,0.0,3.55
11/17/2016,53.569716525976865,0.0,3.55
11/18/2016,52.975430150259996,0.0,3.55
11/21/2016,53.69924965662725,0.0,3.55
11/22/2016,53.89735040854065,0.0,3.55
11/23/2016,54.16401965150168,0.0,3.55
11/25/2016,54.65163939712242,0.0,3.55
11/28/2016,54.864963557070844,0.0,3.55
11/29/2016,54.83448504946984,0.0,3.55
11/30/2016,55.04019847471178,0.0,3.55
12/01/2016,53.562110746612234,0.0,3.55
12/02/2016,53.18117139753,0.0,3.55
12/05/2016,54.01164610272063,0.0,3.55
12/06/2016,54.38497126316472,0.0,3.55
12/07/2016,54.66688457830707,0.0,3.55
12/08/2016,55.04782627459114,0.0,3.55
12/09/2016,56.28212913339658,0.0,3.55
12/12/2016,55.78687713495408,0.0,3.55
12/13/2016,56.93735084570813,0.0,3.55
12/14/2016,56.693553856767025,0.0,3.55
12/15/2016,54.666879187998745,0.0,3.55
12/16/2016,54.796393374229964,0.0,3.55
12/19/2016,56.16020789850504,0.0,3.55
12/20/2016,56.27450635118459,0.0,3.55
12/21/2016,56.87641736439673,0.0,3.55
12/22/2016,55.37546055141401,0.0,3.55
12/23/2016,55.61927131826444,0.0,3.55
12/27/2016,55.6802176918646,0.0,3.55
12/28/2016,55.89486986163203,0.9,3.6
12/29/2016,55.70203272314927,0.0,3.6
12/30/2016,56.38856091812061,0.0,3.6
01/03/2017,57.507081515533415,0.0,3.6
01/04/2017,57.70764495768993,0.0,3.6
01/05/2017,58.35560688432559,0.0,3.6
01/06/2017,58.19361902394786,0.0,3.6
01/09/2017,57.77707250674625,0.0,3.6
01/10/2017,56.581400769855634,0.0,3.6
01/11/2017,56.12628620909703,0.0,3.6
01/12/2017,56.419416493171724,0.0,3.6
01/13/2017,57.051957655017475,0.0,3.6
01/17/2017,56.83597821647929,0.0,3.6
01/18/2017,57.80792071272639,0.0,3.6
01/19/2017,57.491660993213166,0.0,3.6
01/20/2017,56.82054251637343,0.0,3.6
01/23/2017,57.861921723835806,0.0,3.6
01/24/2017,58.193616416317106,0.0,3.6
01/25/2017,58.270744843969965,0.0,3.6
01/26/2017,58.08562261489644,0.0,3.6
01/27/2017,57.3450733886644,0.0,3.6
01/30/2017,56.46569530498601,0.0,3.6
01/31/2017,56.68169558921623,0.0,3.6
02/01/2017,57.12138525618847,0.0,3.6
02/02/2017,56.056860776345914,0.0,3.6
02/03/2017,57.26024090034945,0.0,3.6
02/06/2017,57.31424031490783,0.0,3.6
02/07/2017,57.53022692631724,0.0,3.6
02/08/2017,58.008481710870484,0.0,3.6
02/09/2017,57.92361625828049,0.0,3.6
02/10/2017,57.067395918453684,0.0,3.6
02/13/2017,57.56107524859298,0.0,3.6
02/14/2017,57.12138545149395,0.0,3.6
02/15/2017,55.97201424148504,0.0,3.6
02/16/2017,56.57369959282576,0.0,3.6
02/17/2017,61.59543913020297,0.0,3.6
02/21/2017,57.3219430222181,0.0,3.6
02/22/2017,57.49936602690548,0.0,3.6
02/23/2017,58.0547657106173,0.0,3.6
02/24/2017,57.54563483061045,0.0,3.6
02/27/2017,57.977623570761644,0.0,3.6
02/28/2017,57.923620273936,0.0,3.6
03/01/2017,58.139607827760294,0.0,3.6
03/02/2017,57.75391964658398,0.0,3.6
03/03/2017,57.43765481199176,0.0,3.6
03/06/2017,57.082820663706556,0.0,3.6
03/07/2017,56.58140675482296,0.0,3.6
03/08/2017,55.61716630501018,0.0,3.6
03/09/2017,54.444669694540025,0.0,3.6
03/10/2017,54.051242591385,0.0,3.6
03/13/2017,53.58841931769223,0.0,3.6
03/14/2017,53.549842151935366,0.0,3.6
03/15/2017,53.56528590706891,0.0,3.6
03/16/2017,54.33665778840743,0.0,3.6
03/17/2017,54.49093945689902,0.0,3.6
03/20/2017,54.97692418349127,0.0,3.6
03/21/2017,54.78406832209596,0.0,3.6
03/22/2017,54.76864707940927,0.0,3.6
03/23/2017,54.86121310165706,0.0,3.6
03/24/2017,55.42432327158502,0.0,3.6
03/27/2017,55.516886750633674,0.0,3.6
03/28/2017,55.39346673653549,0.0,3.6
03/29/2017,54.92386239148026,0.95,3.6500000000000004
03/30/2017,56.4484445433345,0.0,3.6500000000000004
03/31/2017,56.456268393542686,0.0,3.6500000000000004
04/03/2017,56.76118235783541,0.0,3.6500000000000004
04/04/2017,56.88626578574068,0.0,3.6500000000000004
04/05/2017,56.854994578460726,0.0,3.6500000000000004
04/06/2017,57.13646081449387,0.0,3.6500000000000004
04/07/2017,57.503911250929214,0.0,3.6500000000000004
04/10/2017,57.55864737035396,0.0,3.6500000000000004
04/11/2017,57.973017667663804,0.0,3.6500000000000004
04/12/2017,58.39519214376579,0.0,3.6500000000000004
04/13/2017,58.082481415037805,0.0,3.6500000000000004
04/17/2017,58.27012164838198,0.0,3.6500000000000004
04/18/2017,58.66100860674558,0.0,3.6500000000000004
04/19/2017,58.81739541206402,0.0,3.6500000000000004
04/20/2017,59.13011573809205,0.0,3.6500000000000004
04/21/2017,59.20833035910401,0.0,3.6500000000000004
04/24/2017,59.21612866138111,0.0,3.6500000000000004
04/25/2017,58.41866556990202,0.0,3.6500000000000004
04/26/2017,58.09029264584026,0.0,3.6500000000000004
04/27/2017,58.34048332523201,0.0,3.6500000000000004
04/28/2017,58.2779250553845,0.0,3.6500000000000004
05/01/2017,57.36319597437225,0.0,3.6500000000000004
05/02/2017,57.5117351533755,0.0,3.6500000000000004
05/03/2017,57.04263009561096,0.0,3.6500000000000004
05/04/2017,56.127881713621136,0.0,3.6500000000000004
05/05/2017,56.64390359219025,0.0,3.6500000000000004
05/08/2017,57.13645732224538,0.0,3.6500000000000004
05/09/2017,56.338988188813744,0.0,3.6500000000000004
05/10/2017,56.80027431385921,0.0,3.6500000000000004
05/11/2017,57.60555694095487,0.0,3.6500000000000004
05/12/2017,58.41866845073709,0.0,3.6500000000000004
05/15/2017,58.973761478859586,0.0,3.6500000000000004
05/16/2017,59.27085204731079,0.0,3.6500000000000004
05/17/2017,58.71575225447404,0.0,3.6500000000000004
05/18/2017,59.4897716914247,0.0,3.6500000000000004
05/19/2017,59.52104871106191,0.0,3.6500000000000004
05/22/2017,58.989403388607464,0.0,3.6500000000000004
05/23/2017,59.779058957803365,0.0,3.6500000000000004
05/24/2017,59.91196675719693,0.0,3.6500000000000004
05/25/2017,59.67741868062226,0.0,3.6500000000000004
05/26/2017,59.333410628771865,0.0,3.6500000000000004
05/30/2017,59.01285915555967,0.0,3.6500000000000004
05/31/2017,58.864321264230405,0.0,3.6500000000000004
06/01/2017,58.98159677760982,0.0,3.6500000000000004
06/02/2017,59.818149653631345,0.0,3.6500000000000004
06/05/2017,60.22470211791303,0.0,3.6500000000000004
06/06/2017,59.97451128387703,0.0,3.6500000000000004
06/07/2017,59.45069242882279,0.0,3.6500000000000004
06/08/2017,59.333414695198556,0.0,3.6500000000000004
06/09/2017,59.02849631665521,0.0,3.6500000000000004
06/12/2017,59.865045460092084,0.0,3.6500000000000004
06/13/2017,60.4279670479268,0.0,3.6500000000000004
06/14/2017,60.990888972098865,0.0,3.6500000000000004
06/15/2017,60.40452822478964,0.0,3.6500000000000004
06/16/2017,60.02142183318978,0.0,3.6500000000000004
06/19/2017,61.09253685695887,0.0,3.6500000000000004
06/20/2017,61.04564167831716,0.0,3.6500000000000004
06/21/2017,61.31926965426404,0.0,3.6500000000000004
06/22/2017,61.303634621520146,0.0,3.6500000000000004
06/23/2017,61.43654239498254,0.0,3.6500000000000004
06/26/2017,61.76491053247301,0.0,3.6500000000000004
06/27/2017,61.7961846206852,0.0,3.6500000000000004
06/28/2017,61.92871924435867,0.95,3.7
06/29/2017,62.49846976621055,0.0,3.7
06/30/2017,62.37975803127804,0.0,3.7
07/03/2017,62.93369642337339,0.0,3.7
07/05/2017,63.64588928222656,0.0,3.7
07/06/2017,63.305623120278035,0.0,3.7
07/07/2017,61.55680391856722,0.0,3.7
07/10/2017,61.50140332339732,0.0,3.7
07/11/2017,61.01868846265979,0.0,3.7
07/12/2017,61.469745635986335,0.0,3.7
07/13/2017,61.48556545374667,0.0,3.7
07/14/2017,61.35897805392358,0.0,3.7
07/17/2017,61.366880670494645,0.0,3.7
07/18/2017,61.48557337804878,0.0,3.7
07/19/2017,61.066178869906594,0.0,3.7
07/20/2017,61.01079142625239,0.0,3.7
07/21/2017,61.15322457558125,0.0,3.7
07/24/2017,60.9316620357987,0.0,3.7
07/25/2017,60.623041253494144,0.0,3.7
07/26/2017,61.0661794591872,0.0,3.7
07/27/2017,60.96331287609582,0.0,3.7
07/28/2017,60.7812994304551,0.0,3.7
07/31/2017,60.69426134209041,0.0,3.7
08/01/2017,61.279836957373014,0.0,3.7
08/02/2017,60.48851149857019,0.0,3.7
08/03/2017,59.92669013966092,0.0,3.7
08/04/2017,60.22737536342774,0.0,3.7
08/07/2017,59.89503361765788,0.0,3.7
08/08/2017,59.47562634210543,0.0,3.7
08/09/2017,59.92668932240232,0.0,3.7
08/10/2017,60.480603382245896,0.0,3.7
08/11/2017,59.974167236058875,0.0,3.7
08/14/2017,60.7812979286262,0.0,3.7
08/15/2017,61.28774838804345,0.0,3.7
08/16/2017,61.58846124207192,0.0,3.7
08/17/2017,62.25316282303571,0.0,3.7
08/18/2017,62.42726063268949,0.0,3.7
08/21/2017,62.276898905649595,0.0,3.7
08/22/2017,63.61423569878114,0.0,3.7
08/23/2017,63.17108646269587,0.0,3.7
08/24/2017,63.186919420089794,0.0,3.7
08/25/2017,63.297694542170895,0.0,3.7
08/28/2017,63.13943359415667,0.0,3.7
08/29/2017,63.06031695395484,0.0,3.7
08/30/2017,62.981179490531204,0.0,3.7
08/31/2017,63.0523875768491,0.0,3.7
09/01/2017,63.56675712032314,0.0,3.7
09/05/2017,63.91493796866664,0.0,3.7
09/06/2017,63.82789380841573,0.0,3.7
09/07/2017,63.4876276438291,0.0,3.7
09/08/2017,63.637964664570084,0.0,3.7
09/11/2017,63.883287087127485,0.0,3.7
09/12/2017,63.677525057747154,0.0,3.7
09/13/2017,63.171093722221144,0.0,3.7
09/14/2017,62.925768668794696,0.0,3.7
09/15/2017,63.36102131147678,0.0,3.7
09/18/2017,63.30562912748205,0.0,3.7
09/19/2017,63.495546146098924,0.0,3.7
09/20/2017,62.94160423223235,0.0,3.7
09/21/2017,62.981185265193346,0.0,3.7
09/22/2017,62.767523386341935,0.0,3.7
09/25/2017,60.9474789679701,0.0,3.7
09/26/2017,60.82878135077457,0.0,3.7
09/27/2017,60.74965291849608,0.0,3.7
09/28/2017,61.121563434949486,0.95,3.75
09/29/2017,61.99483602604359,0.0,3.75
10/02/2017,61.93077266815378,0.0,3.75
10/03/2017,62.11502684789227,0.0,3.75
10/04/2017,62.491584874455405,0.0,3.75
10/05/2017,62.884143739248735,0.0,3.75
10/06/2017,61.87467850771669,0.0,3.75
10/09/2017,62.22719246299894,0.0,3.75
10/10/2017,62.707897079622825,0.0,3.75
10/11/2017,61.62630975288156,0.0,3.75
10/12/2017,61.690399592517366,0.0,3.75
10/13/2017,61.90672182447866,0.0,3.75
10/16/2017,62.187137657642225,0.0,3.75
10/17/2017,62.03490447998047,0.0,3.75
10/18/2017,61.898707397648224,0.0,3.75
10/19/2017,62.43549805145278,0.0,3.75
10/20/2017,62.491581816739824,0.0,3.75
10/23/2017,62.47555865478148,0.0,3.75
10/24/2017,62.15509134915508,0.0,3.75
10/25/2017,61.58625288586525,0.0,3.75
10/26/2017,61.28180690429631,0.0,3.75
10/27/2017,60.59279318765325,0.0,3.75
10/30/2017,61.14560491860074,0.0,3.75
10/31/2017,61.1055550513775,0.0,3.75
11/01/2017,61.233743213729355,0.0,3.75
11/02/2017,61.54618671543624,0.0,3.75
11/03/2017,61.79455899742706,0.0,3.75
11/06/2017,62.44351638054359,0.0,3.75
11/07/2017,62.87613655201996,0.0,3.75
11/08/2017,60.849168858298974,0.0,3.75
11/09/2017,61.35390381892914,0.0,3.75
11/10/2017,61.17764463239775,0.0,3.75
11/13/2017,61.49012231284985,0.0,3.75
11/14/2017,62.13905894461231,0.0,3.75
11/15/2017,62.96427258453796,0.0,3.75
11/16/2017,61.96280294833456,0.0,3.75
11/17/2017,62.05894482122609,0.0,3.75
11/20/2017,62.53964389442771,0.0,3.75
11/21/2017,62.62777177910072,0.0,3.75
11/22/2017,62.940249338348416,0.0,3.75
11/24/2017,62.79601815998625,0.0,3.75
11/27/2017,62.65181628608097,0.0,3.75
11/28/2017,62.49157605542962,0.0,3.75
11/29/2017,62.76396806165695,0.0,3.75
11/30/2017,62.84408418482277,0.0,3.75
12/01/2017,62.72390764518247,0.0,3.75
12/04/2017,63.14854664236107,0.0,3.75
12/05/2017,62.62778246935042,0.0,3.75
12/06/2017,62.435501795383374,0.0,3.75
12/07/2017,62.139065685822736,0.0,3.75
12/08/2017,62.45953680660647,0.0,3.75
12/11/2017,62.64381459457711,0.0,3.75
12/12/2017,62.77198787476992,0.0,3.75
12/13/2017,63.39691600627719,0.0,3.75
12/14/2017,63.98177330350312,0.0,3.75
12/15/2017,63.94971181435761,0.0,3.75
12/18/2017,64.85503038283997,0.0,3.75
12/19/2017,64.46247448127798,0.0,3.75
12/20/2017,61.61029582949913,0.0,3.75
12/21/2017,61.40999156719893,0.0,3.75
12/22/2017,61.353917696861856,0.0,3.75
12/26/2017,61.05747772876641,0.0,3.75
12/27/2017,61.31384908642789,0.0,3.75
12/28/2017,61.339298772402714,0.95,3.8
12/29/2017,61.5096544418444,0.0,3.8
01/02/2018,61.290636288885345,0.0,3.8
01/03/2018,61.485326116135475,0.0,3.8
01/04/2018,61.63134975426875,0.0,3.8
01/05/2018,60.49558765749276,0.0,3.8
01/08/2018,60.00072739323293,0.0,3.8
01/09/2018,59.99261363602311,0.0,3.8
01/10/2018,58.49989256629844,0.0,3.8
01/11/2018,57.83466749397694,0.0,3.8
01/12/2018,57.64807515372746,0.0,3.8
01/16/2018,56.6664397893781,0.0,3.8
01/17/2018,56.958500841089005,0.0,3.8
01/18/2018,57.599400349682384,0.0,3.8
01/19/2018,56.601545851851256,0.0,3.8
01/22/2018,56.625884401881,0.0,3.8
01/23/2018,57.69675139861848,0.0,3.8
01/24/2018,58.613467068517096,0.0,3.8
01/25/2018,57.88333744371963,0.0,3.8
01/26/2018,58.38631526954727,0.0,3.8
01/29/2018,57.20999375414005,0.0,3.8
01/30/2018,56.617782204994676,0.0,3.8
01/31/2018,56.65021884856863,0.0,3.8
02/01/2018,57.23433931873967,0.0,3.8
02/02/2018,55.40088185850275,0.0,3.8
02/05/2018,55.7091515366443,0.0,3.8
02/06/2018,53.54310263134773,0.0,3.8
02/07/2018,53.72969577157401,0.0,3.8
02/08/2018,53.940620335448244,0.0,3.8
02/09/2018,52.56148389805773,0.0,3.8
02/12/2018,53.28350244405805,0.0,3.8
02/13/2018,51.94492352533608,0.0,3.8
02/14/2018,51.84756953705119,0.0,3.8
02/15/2018,51.506846090448406,0.0,3.8
02/16/2018,53.47009688048589,0.0,3.8
02/20/2018,53.064458549651626,0.0,3.8
02/21/2018,52.41545602335087,0.0,3.8
02/22/2018,52.81296920776367,0.0,3.8
02/23/2018,53.02390069712419,0.0,3.8
02/26/2018,54.23266681590444,0.0,3.8
02/27/2018,53.55932824665531,0.0,3.8
02/28/2018,52.96710826261696,0.0,3.8
03/01/2018,52.26131502545548,0.0,3.8
03/02/2018,52.93465743656524,0.0,3.8
03/05/2018,53.137474896915144,0.0,3.8
03/06/2018,54.22456030432827,0.0,3.8
03/07/2018,54.46792559645898,0.0,3.8
03/08/2018,55.42522928114988,0.0,3.8
03/09/2018,55.49824646415148,0.0,3.8
03/12/2018,55.23862567993534,0.0,3.8
03/13/2018,55.676712133553494,0.0,3.8
03/14/2018,55.35222173375893,0.0,3.8
03/15/2018,55.52257129864047,0.0,3.8
03/16/2018,55.555029113254044,0.0,3.8
03/19/2018,55.92820728182352,0.0,3.8
03/20/2018,55.92821393676595,0.0,3.8
03/21/2018,54.85734352289778,0.0,3.8
03/22/2018,54.1839979537761,0.0,3.8
03/23/2018,54.40303883248601,0.0,3.8
03/26/2018,53.794586181640625,0.0,3.8
03/27/2018,53.74591038384364,0.0,3.8
03/28/2018,54.279071113678484,1.0,3.8499999999999996
03/29/2018,56.008746648888554,0.0,3.8499999999999996
04/02/2018,55.448655131835004,0.0,3.8499999999999996
04/03/2018,54.550874212528655,0.0,3.8499999999999996
04/04/2018,54.78150074509946,0.0,3.8499999999999996
04/05/2018,55.94285872770938,0.0,3.8499999999999996
04/06/2018,55.876955471870765,0.0,3.8499999999999996
04/09/2018,55.975796716631216,0.0,3.8499999999999996
04/10/2018,55.769882194559216,0.0,3.8499999999999996
04/11/2018,55.662808917247666,0.0,3.8499999999999996
04/12/2018,55.901669975014904,0.0,3.8499999999999996
04/13/2018,54.88033670574312,0.0,3.8499999999999996
04/16/2018,55.308644732050446,0.0,3.8499999999999996
04/17/2018,55.761652933517446,0.0,3.8499999999999996
04/18/2018,55.95932914051104,0.0,3.8499999999999996
04/19/2018,55.5969133038165,0.0,3.8499999999999996
04/20/2018,54.67441848789614,0.0,3.8499999999999996
04/23/2018,54.0484390318485,0.0,3.8499999999999996
04/24/2018,54.18021442969021,0.0,3.8499999999999996
04/25/2018,54.657948542792205,0.0,3.8499999999999996
04/26/2018,54.75679543307602,0.0,3.8499999999999996
04/27/2018,55.193318954311586,0.0,3.8499999999999996
04/30/2018,56.272310288592166,0.0,3.8499999999999996
05/01/2018,56.25583988294084,0.0,3.8499999999999996
05/02/2018,56.782988617750455,0.0,3.8499999999999996
05/03/2018,56.34645704080144,0.0,3.8499999999999996
05/04/2018,56.53588479937931,0.0,3.8499999999999996
05/07/2018,57.277167801815175,0.0,3.8499999999999996
05/08/2018,58.067888239407424,0.0,3.8499999999999996
05/09/2018,57.829033275171845,0.0,3.8499999999999996
05/10/2018,58.54562573077696,0.0,3.8499999999999996
05/11/2018,59.34454512129597,0.0,3.8499999999999996
05/14/2018,58.207909080759094,0.0,3.8499999999999996
05/15/2018,57.46662378894888,0.0,3.8499999999999996
05/16/2018,57.42544175778511,0.0,3.8499999999999996
05/17/2018,57.36778457835264,0.0,3.8499999999999996
05/18/2018,57.27718977714861,0.0,3.8499999999999996
05/21/2018,57.15362785111085,0.0,3.8499999999999996
05/22/2018,57.56547194681308,0.0,3.8499999999999996
05/23/2018,58.40559671127759,0.0,3.8499999999999996
05/24/2018,59.16334680155241,0.0,3.8499999999999996
05/25/2018,59.23747775093924,0.0,3.8499999999999996
05/29/2018,59.51753329402499,0.0,3.8499999999999996
05/30/2018,60.39061113428565,0.0,3.8499999999999996
05/31/2018,60.56358284012624,0.0,3.8499999999999996
06/01/2018,60.86008880725473,0.0,3.8499999999999996
06/04/2018,61.09895418384826,0.0,3.8499999999999996
06/05/2018,61.60137549568846,0.0,3.8499999999999996
06/06/2018,60.61298935819353,0.0,3.8499999999999996
06/07/2018,61.090704872043,0.0,3.8499999999999996
06/08/2018,61.140146389822114,0.0,3.8499999999999996
06/11/2018,60.868325742593704,0.0,3.8499999999999996
06/12/2018,61.033059558798016,0.0,3.8499999999999996
06/13/2018,61.683740024442585,0.0,3.8499999999999996
06/14/2018,60.72007365366319,0.0,3.8499999999999996
06/15/2018,61.32134341178353,0.0,3.8499999999999996
06/18/2018,61.197795956464866,0.0,3.8499999999999996
06/19/2018,61.082474221223315,0.0,3.8499999999999996
06/20/2018,61.02482022601172,0.0,3.8499999999999996
06/21/2018,61.65904334653325,0.0,3.8499999999999996
06/22/2018,61.444895762804116,0.0,3.8499999999999996
06/25/2018,61.090712964119746,0.0,3.8499999999999996
06/26/2018,61.79081479117642,0.0,3.8499999999999996
06/27/2018,61.807292475701196,0.0,3.8499999999999996
06/28/2018,61.054174190464764,1.0,3.9
06/29/2018,62.00594194692631,0.0,3.9
07/02/2018,61.47996143001963,0.0,3.9
07/03/2018,61.79721868373779,0.0,3.9
07/05/2018,62.59868995092515,0.0,3.9
07/06/2018,62.974392924404555,0.0,3.9
07/09/2018,63.50868754892823,0.0,3.9
07/10/2018,62.65713984003494,0.0,3.9
07/11/2018,62.33154436737942,0.0,3.9
07/12/2018,62.49014756786796,0.0,3.9
07/13/2018,62.73227501309237,0.0,3.9
07/16/2018,62.64879342308667,0.0,3.9
07/17/2018,62.59870328050628,0.0,3.9
07/18/2018,62.1395158057095,0.0,3.9
07/19/2018,61.947503657707806,0.0,3.9
07/20/2018,62.807417685774574,0.0,3.9
07/23/2018,62.4734609870336,0.0,3.9
07/24/2018,62.389981840098216,0.0,3.9
07/25/2018,61.90575205481709,0.0,3.9
07/26/2018,62.04768407863989,0.0,3.9
07/27/2018,62.56530704383768,0.0,3.9
07/30/2018,61.14601821570734,0.0,3.9
07/31/2018,61.738779792488806,0.0,3.9
08/01/2018,62.01428565426722,0.0,3.9
08/02/2018,62.89090652509579,0.0,3.9
08/03/2018,63.057881237959684,0.0,3.9
08/06/2018,63.53374355674716,0.0,3.9
08/07/2018,64.21835079792672,0.0,3.9
08/08/2018,65.20348599276555,0.0,3.9
08/09/2018,64.45210127431172,0.0,3.9
08/10/2018,64.43541474607632,0.0,3.9
08/13/2018,63.867703376935616,0.0,3.9
08/14/2018,63.95119052815372,0.0,3.9
08/15/2018,65.00312464184715,0.0,3.9
08/16/2018,65.41221732417353,0.0,3.9
08/17/2018,65.47064823204217,0.0,3.9
08/20/2018,65.95487682152637,0.0,3.9
08/21/2018,65.9548752993098,0.0,3.9
08/22/2018,65.77954633967721,0.0,3.9
08/23/2018,65.60424030268506,0.0,3.9
08/24/2018,65.26195383798027,0.0,3.9
08/27/2018,65.35376227539197,0.0,3.9
08/28/2018,65.21183987195887,0.0,3.9
08/29/2018,65.90478680820429,0.0,3.9
08/30/2018,65.82129488725413,0.0,3.9
08/31/2018,65.46230023005855,0.0,3.9
09/04/2018,65.97992886272672,0.0,3.9
09/05/2018,64.93632793940641,0.0,3.9
09/06/2018,65.5374379590391,0.0,3.9
09/07/2018,65.39550663972962,0.0,3.9
09/10/2018,64.82780494874496,0.0,3.9
09/11/2018,64.78605880550609,0.0,3.9
09/12/2018,64.79441020127085,0.0,3.9
09/13/2018,64.96973064807132,0.0,3.9
09/14/2018,65.20349642851673,0.0,3.9
09/17/2018,64.68587380712336,0.0,3.9
09/18/2018,64.37697063573934,0.0,3.9
09/19/2018,63.76751607089531,0.0,3.9
09/20/2018,62.75731673774346,0.0,3.9
09/21/2018,62.88256147875809,0.0,3.9
09/24/2018,62.94934657424757,0.0,3.9
09/25/2018,62.081070496973055,0.0,3.9
09/26/2018,62.40668365814593,0.0,3.9
09/27/2018,62.032684432775994,1.0,3.95
09/28/2018,62.675868953599185,0.0,3.95
10/01/2018,64.03839249581104,0.0,3.95
10/02/2018,62.743570633490044,0.0,3.95
10/03/2018,61.99884516751072,0.0,3.95
10/04/2018,61.05946224482311,0.0,3.95
10/05/2018,61.127170993875644,0.0,3.95
10/08/2018,61.27950445332565,0.0,3.95
