F,Ford Motor Company,
Date,Price,Annualized Dividend
11/26/2010,10.71,0.0
11/29/2010,10.92,0.0
11/30/2010,10.78,0.0
12/01/2010,11.0,0.0
12/02/2010,11.33,0.0
12/03/2010,11.27,0.0
12/06/2010,11.29,0.0
12/07/2010,11.45,0.0
12/08/2010,11.29,0.0
12/09/2010,11.39,0.0
12/10/2010,11.3,0.0
12/13/2010,11.28,0.0
12/14/2010,11.18,0.0
12/15/2010,11.09,0.0
12/16/2010,11.19,0.0
12/17/2010,11.35,0.0
12/20/2010,11.41,0.0
12/21/2010,11.44,0.0
12/22/2010,11.52,0.0
12/23/2010,11.45,0.0
12/27/2010,11.33,0.0
12/28/2010,11.4,0.0
12/29/2010,11.29,0.0
12/30/2010,11.33,0.0
12/31/2010,11.28,0.0
01/03/2011,11.53,0.0
01/04/2011,11.78,0.0
01/05/2011,11.73,0.0
01/06/2011,12.21,0.0
01/07/2011,12.48,0.0
01/10/2011,12.48,0.0
01/11/2011,12.52,0.0
01/12/2011,12.44,0.0
01/13/2011,12.74,0.0
01/14/2011,12.61,0.0
01/18/2011,12.64,0.0
01/19/2011,12.67,0.0
01/20/2011,12.04,0.0
01/21/2011,12.19,0.0
01/24/2011,12.21,0.0
01/25/2011,12.1,0.0
01/26/2011,12.17,0.0
01/27/2011,12.55,0.0
01/28/2011,12.05,0.0
01/31/2011,11.22,0.0
02/01/2011,10.93,0.0
02/02/2011,10.78,0.0
02/03/2011,10.42,0.0
02/04/2011,10.78,0.0
02/07/2011,10.73,0.0
02/08/2011,10.95,0.0
02/09/2011,10.93,0.0
02/10/2011,10.83,0.0
02/11/2011,10.88,0.0
02/14/2011,11.1,0.0
02/15/2011,10.86,0.0
02/16/2011,10.95,0.0
02/17/2011,10.85,0.0
02/18/2011,10.8,0.0
02/22/2011,10.4,0.0
02/23/2011,10.17,0.0
02/24/2011,9.87,0.0
02/25/2011,10.12,0.0
02/28/2011,10.36,0.0
03/01/2011,10.23,0.0
03/02/2011,9.93,0.0
03/03/2011,10.09,0.0
03/04/2011,10.02,0.0
03/07/2011,9.71,0.0
03/08/2011,9.5,0.0
03/09/2011,9.88,0.0
03/10/2011,9.55,0.0
03/11/2011,9.42,0.0
03/14/2011,9.8,0.0
03/15/2011,9.35,0.0
03/16/2011,9.98,0.0
03/17/2011,9.86,0.0
03/18/2011,9.88,0.0
03/21/2011,9.96,0.0
03/22/2011,9.84,0.0
03/23/2011,9.66,0.0
03/24/2011,9.75,0.0
03/25/2011,10.3,0.0
03/28/2011,10.15,0.0
03/29/2011,10.05,0.0
03/30/2011,10.08,0.0
03/31/2011,10.04,0.0
04/01/2011,10.18,0.0
04/04/2011,10.43,0.0
04/05/2011,10.6,0.0
04/06/2011,10.78,0.0
04/07/2011,10.64,0.0
04/08/2011,10.6,0.0
04/11/2011,10.34,0.0
04/12/2011,9.88,0.0
04/13/2011,10.19,0.0
04/14/2011,9.98,0.0
04/15/2011,10.07,0.0
04/18/2011,9.83,0.0
04/19/2011,9.92,0.0
04/20/2011,10.13,0.0
04/21/2011,10.32,0.0
04/25/2011,10.51,0.0
04/26/2011,10.87,0.0
04/27/2011,10.74,0.0
04/28/2011,10.48,0.0
04/29/2011,10.49,0.0
05/02/2011,10.51,0.0
05/03/2011,10.45,0.0
05/04/2011,10.45,0.0
05/05/2011,10.14,0.0
05/06/2011,10.34,0.0
05/09/2011,10.24,0.0
05/10/2011,10.25,0.0
05/11/2011,10.24,0.0
05/12/2011,10.26,0.0
05/13/2011,10.31,0.0
05/16/2011,10.3,0.0
05/17/2011,10.2,0.0
05/18/2011,10.17,0.0
05/19/2011,10.23,0.0
05/20/2011,10.19,0.0
05/23/2011,9.96,0.0
05/24/2011,10.05,0.0
05/25/2011,9.85,0.0
05/26/2011,9.83,0.0
05/27/2011,9.86,0.0
05/31/2011,9.99,0.0
06/01/2011,10.01,0.0
06/02/2011,9.66,0.0
06/03/2011,9.4,0.0
06/06/2011,9.48,0.0
06/07/2011,9.6,0.0
06/08/2011,9.46,0.0
06/09/2011,9.31,0.0
06/10/2011,9.27,0.0
06/13/2011,8.9,0.0
06/14/2011,9.0,0.0
06/15/2011,9.01,0.0
06/16/2011,8.84,0.0
06/17/2011,8.77,0.0
06/20/2011,8.58,0.0
06/21/2011,8.86,0.0
06/22/2011,9.07,0.0
06/23/2011,8.89,0.0
06/24/2011,9.16,0.0
06/27/2011,9.04,0.0
06/28/2011,9.18,0.0
06/29/2011,9.08,0.0
06/30/2011,9.12,0.0
07/01/2011,9.43,0.0
07/05/2011,9.53,0.0
07/06/2011,9.57,0.0
07/07/2011,9.57,0.0
07/08/2011,9.39,0.0
07/11/2011,9.24,0.0
07/12/2011,8.89,0.0
07/13/2011,9.01,0.0
07/14/2011,9.03,0.0
07/15/2011,8.9,0.0
07/18/2011,8.82,0.0
07/19/2011,8.81,0.0
07/20/2011,8.93,0.0
07/21/2011,8.91,0.0
07/22/2011,9.0,0.0
07/25/2011,8.83,0.0
07/26/2011,9.01,0.0
07/27/2011,8.67,0.0
07/28/2011,8.4,0.0
07/29/2011,8.2,0.0
08/01/2011,8.64,0.0
08/02/2011,8.32,0.0
08/03/2011,8.07,0.0
08/04/2011,7.78,0.0
08/05/2011,7.49,0.0
08/08/2011,6.79,0.0
08/09/2011,7.11,0.0
08/10/2011,7.33,0.0
08/11/2011,7.1,0.0
08/12/2011,7.65,0.0
08/15/2011,7.65,0.0
08/16/2011,7.61,0.0
08/17/2011,7.68,0.0
08/18/2011,7.23,0.0
08/19/2011,6.81,0.0
08/22/2011,7.04,0.0
08/23/2011,6.88,0.0
08/24/2011,6.98,0.0
08/25/2011,7.13,0.0
08/26/2011,6.9,0.0
08/29/2011,7.21,0.0
08/30/2011,7.36,0.0
08/31/2011,7.47,0.0
09/01/2011,7.55,0.0
09/02/2011,7.13,0.0
09/06/2011,6.79,0.0
09/07/2011,7.07,0.0
09/08/2011,7.11,0.0
09/09/2011,6.85,0.0
09/12/2011,6.68,0.0
09/13/2011,6.88,0.0
09/14/2011,6.94,0.0
09/15/2011,7.08,0.0
09/16/2011,7.19,0.0
09/19/2011,7.0,0.0
09/20/2011,7.19,0.0
09/21/2011,7.05,0.0
09/22/2011,6.63,0.0
09/23/2011,6.41,0.0
09/26/2011,6.75,0.0
09/27/2011,6.99,0.0
09/28/2011,6.9,0.0
09/29/2011,6.87,0.0
09/30/2011,6.7,0.0
10/03/2011,6.54,0.0
10/04/2011,6.25,0.0
10/05/2011,6.82,0.0
10/06/2011,7.19,0.0
10/07/2011,7.48,0.0
10/10/2011,7.4,0.0
10/11/2011,7.57,0.0
10/12/2011,7.72,0.0
10/13/2011,7.72,0.0
10/14/2011,7.84,0.0
10/17/2011,7.93,0.0
10/18/2011,7.73,0.0
10/19/2011,7.97,0.0
10/20/2011,7.9,0.0
10/21/2011,8.03,0.0
10/24/2011,8.34,0.0
10/25/2011,8.52,0.0
10/26/2011,8.19,0.0
10/27/2011,8.33,0.0
10/28/2011,8.11,0.0
10/31/2011,7.99,0.0
11/01/2011,7.68,0.0
11/02/2011,7.63,0.0
11/03/2011,7.65,0.0
11/04/2011,7.64,0.0
11/07/2011,7.59,0.0
11/08/2011,7.63,0.0
11/09/2011,7.59,0.0
11/10/2011,7.57,0.0
11/11/2011,7.55,0.0
11/14/2011,7.53,0.0
11/15/2011,7.4,0.0
11/16/2011,7.32,0.0
11/17/2011,7.14,0.0
11/18/2011,6.96,0.0
11/21/2011,6.77,0.0
11/22/2011,6.79,0.0
11/23/2011,6.75,0.0
11/25/2011,6.65,0.0
11/28/2011,6.88,0.0
11/29/2011,6.79,0.0
11/30/2011,7.0,0.0
12/01/2011,7.12,0.0
12/02/2011,7.31,0.0
12/05/2011,7.56,0.0
12/06/2011,7.52,0.0
12/07/2011,7.45,0.0
12/08/2011,7.42,0.0
12/09/2011,7.41,0.0
12/12/2011,7.36,0.0
12/13/2011,7.4,0.0
12/14/2011,7.0,0.0
12/15/2011,6.98,0.0
12/16/2011,6.99,0.0
12/19/2011,6.94,0.0
12/20/2011,6.92,0.0
12/21/2011,7.03,0.0
12/22/2011,7.3,0.0
12/23/2011,7.44,0.0
12/27/2011,7.36,0.0
12/28/2011,7.33,0.0
12/29/2011,7.15,0.0
12/30/2011,7.21,0.0
01/03/2012,7.45,0.0
01/04/2012,7.55,0.0
01/05/2012,7.68,0.0
01/06/2012,7.95,0.0
01/09/2012,8.01,0.0
01/10/2012,8.13,0.0
01/11/2012,7.95,0.0
01/12/2012,8.24,0.0
01/13/2012,8.14,0.0
01/17/2012,8.26,0.0
01/18/2012,8.15,0.0
01/19/2012,8.45,0.0
01/20/2012,8.5,0.0
01/23/2012,8.6,0.0
01/24/2012,8.51,0.0
01/25/2012,8.67,0.0
01/26/2012,8.83,0.0
01/27/2012,8.13,0.05
01/30/2012,8.2,0.05
01/31/2012,8.48,0.05
02/01/2012,8.66,0.05
02/02/2012,8.43,0.05
02/03/2012,8.48,0.05
02/06/2012,8.74,0.05
02/07/2012,8.79,0.05
02/08/2012,8.78,0.05
02/09/2012,8.77,0.05
02/10/2012,8.51,0.05
02/13/2012,8.66,0.05
02/14/2012,8.47,0.05
02/15/2012,8.48,0.05
02/16/2012,8.42,0.05
02/17/2012,8.73,0.05
02/21/2012,8.66,0.05
02/22/2012,8.49,0.05
02/23/2012,8.34,0.05
02/24/2012,8.45,0.05
02/27/2012,8.24,0.05
02/28/2012,8.39,0.05
02/29/2012,8.35,0.05
03/01/2012,8.49,0.05
03/02/2012,8.66,0.05
03/05/2012,8.62,0.05
03/06/2012,8.32,0.05
03/07/2012,8.3,0.05
03/08/2012,8.44,0.05
03/09/2012,8.52,0.05
03/12/2012,8.55,0.05
03/13/2012,8.49,0.05
03/14/2012,8.6,0.05
03/15/2012,8.77,0.05
03/16/2012,8.75,0.05
03/19/2012,8.51,0.05
03/20/2012,8.49,0.05
03/21/2012,8.56,0.05
03/22/2012,8.49,0.05
03/23/2012,8.37,0.05
03/26/2012,8.47,0.05
03/27/2012,8.51,0.05
03/28/2012,8.4,0.05
03/29/2012,8.39,0.05
03/30/2012,8.53,0.05
04/02/2012,8.5,0.05
04/03/2012,8.64,0.05
04/04/2012,8.47,0.05
04/05/2012,8.42,0.05
04/09/2012,8.34,0.05
04/10/2012,8.29,0.05
04/11/2012,8.15,0.05
04/12/2012,8.12,0.05
04/13/2012,8.15,0.05
04/16/2012,8.17,0.05
04/17/2012,8.15,0.05
04/18/2012,8.03,0.05
04/19/2012,8.03,0.05
04/20/2012,7.96,0.05
04/23/2012,7.58,0.05
04/24/2012,7.9,0.05
04/25/2012,7.83,0.05
04/26/2012,7.96,0.05
04/27/2012,8.18,0.05
04/30/2012,7.8,0.1
05/01/2012,7.68,0.1
05/02/2012,7.62,0.1
05/03/2012,7.6,0.1
05/04/2012,7.4,0.1
05/07/2012,7.19,0.1
05/08/2012,7.24,0.1
05/09/2012,7.16,0.1
05/10/2012,7.4,0.1
05/11/2012,7.25,0.1
05/14/2012,7.11,0.1
05/15/2012,7.06,0.1
05/16/2012,6.99,0.1
05/17/2012,6.94,0.1
05/18/2012,6.88,0.1
05/21/2012,6.84,0.1
05/22/2012,7.0,0.1
05/23/2012,7.05,0.1
05/24/2012,7.17,0.1
05/25/2012,7.25,0.1
05/29/2012,7.3,0.1
05/30/2012,7.33,0.1
05/31/2012,7.25,0.1
06/01/2012,7.06,0.1
06/04/2012,6.93,0.1
06/05/2012,6.84,0.1
06/06/2012,7.03,0.1
06/07/2012,7.33,0.1
06/08/2012,7.16,0.1
06/11/2012,7.36,0.1
06/12/2012,7.15,0.1
06/13/2012,7.1,0.1
06/14/2012,7.01,0.1
06/15/2012,7.1,0.1
06/18/2012,7.07,0.1
06/19/2012,7.08,0.1
06/20/2012,7.23,0.1
06/21/2012,7.27,0.1
06/22/2012,7.07,0.1
06/25/2012,6.92,0.1
06/26/2012,6.87,0.1
06/27/2012,6.86,0.1
06/28/2012,6.78,0.1
06/29/2012,6.8,0.1
07/02/2012,6.49,0.1
07/03/2012,6.51,0.1
07/05/2012,6.6,0.1
07/06/2012,6.47,0.1
07/09/2012,6.46,0.1
07/10/2012,6.49,0.1
07/11/2012,6.37,0.1
07/12/2012,6.32,0.1
07/13/2012,6.26,0.1
07/16/2012,6.3,0.1
07/17/2012,6.34,0.1
07/18/2012,6.41,0.1
07/19/2012,6.45,0.1
07/20/2012,6.34,0.1
07/23/2012,6.2,0.1
07/24/2012,6.26,0.1
07/25/2012,6.26,0.1
07/26/2012,6.18,0.1
07/27/2012,6.14,0.1
07/30/2012,6.17,0.1
07/31/2012,6.24,0.1
08/01/2012,6.38,0.15000000000000002
08/02/2012,6.17,0.15000000000000002
08/03/2012,6.19,0.15000000000000002
08/06/2012,6.27,0.15000000000000002
08/07/2012,6.3,0.15000000000000002
08/08/2012,6.35,0.15000000000000002
08/09/2012,6.39,0.15000000000000002
08/10/2012,6.39,0.15000000000000002
08/13/2012,6.42,0.15000000000000002
08/14/2012,6.49,0.15000000000000002
08/15/2012,6.48,0.15000000000000002
08/16/2012,6.52,0.15000000000000002
08/17/2012,6.63,0.15000000000000002
08/20/2012,6.58,0.15000000000000002
08/21/2012,6.63,0.15000000000000002
08/22/2012,6.52,0.15000000000000002
08/23/2012,6.49,0.15000000000000002
08/24/2012,6.47,0.15000000000000002
08/27/2012,6.53,0.15000000000000002
08/28/2012,6.43,0.15000000000000002
08/29/2012,6.41,0.15000000000000002
08/30/2012,6.39,0.15000000000000002
08/31/2012,6.45,0.15000000000000002
09/04/2012,6.43,0.15000000000000002
09/05/2012,6.49,0.15000000000000002
09/06/2012,6.63,0.15000000000000002
09/07/2012,6.83,0.15000000000000002
09/10/2012,6.92,0.15000000000000002
09/11/2012,6.99,0.15000000000000002
09/12/2012,7.04,0.15000000000000002
09/13/2012,7.0,0.15000000000000002
09/14/2012,7.15,0.15000000000000002
09/17/2012,7.05,0.15000000000000002
09/18/2012,7.07,0.15000000000000002
09/19/2012,7.2,0.15000000000000002
09/20/2012,7.2,0.15000000000000002
09/21/2012,7.23,0.15000000000000002
09/24/2012,7.07,0.15000000000000002
09/25/2012,7.11,0.15000000000000002
09/26/2012,6.85,0.15000000000000002
09/27/2012,6.96,0.15000000000000002
09/28/2012,6.86,0.15000000000000002
10/01/2012,6.79,0.15000000000000002
10/02/2012,6.87,0.15000000000000002
10/03/2012,6.74,0.15000000000000002
10/04/2012,6.91,0.15000000000000002
10/05/2012,6.98,0.15000000000000002
10/08/2012,6.91,0.15000000000000002
10/09/2012,7.01,0.15000000000000002
10/10/2012,6.95,0.15000000000000002
10/11/2012,6.91,0.15000000000000002
10/12/2012,6.96,0.15000000000000002
10/15/2012,6.94,0.15000000000000002
10/16/2012,7.05,0.15000000000000002
10/17/2012,7.08,0.15000000000000002
10/18/2012,7.11,0.15000000000000002
10/19/2012,7.16,0.15000000000000002
10/22/2012,6.96,0.15000000000000002
10/23/2012,6.88,0.15000000000000002
10/24/2012,6.92,0.15000000000000002
10/25/2012,7.16,0.15000000000000002
10/26/2012,7.11,0.15000000000000002
10/31/2012,7.38,0.2
11/01/2012,7.72,0.2
11/02/2012,7.8,0.2
11/05/2012,7.69,0.2
11/06/2012,7.82,0.2
11/07/2012,7.76,0.2
11/08/2012,7.64,0.2
11/09/2012,7.42,0.2
11/12/2012,7.61,0.2
11/13/2012,7.51,0.2
11/14/2012,7.6,0.2
11/15/2012,7.29,0.2
11/16/2012,7.3,0.2
11/19/2012,7.35,0.2
11/20/2012,7.49,0.2
11/21/2012,7.48,0.2
11/23/2012,7.58,0.2
11/26/2012,7.63,0.2
11/27/2012,7.66,0.2
11/28/2012,7.63,0.2
11/29/2012,7.81,0.2
11/30/2012,7.95,0.2
12/03/2012,7.98,0.2
12/04/2012,7.87,0.2
12/05/2012,7.81,0.2
12/06/2012,7.77,0.2
12/07/2012,7.78,0.2
12/10/2012,7.87,0.2
12/11/2012,7.94,0.2
12/12/2012,7.95,0.2
12/13/2012,7.91,0.2
12/14/2012,7.78,0.2
12/17/2012,7.7,0.2
12/18/2012,7.92,0.2
12/19/2012,8.14,0.2
12/20/2012,8.1,0.2
12/21/2012,7.97,0.2
12/24/2012,8.05,0.2
12/26/2012,8.49,0.2
12/27/2012,8.83,0.2
12/28/2012,8.66,0.2
12/31/2012,8.89,0.2
01/02/2013,9.13,0.2
01/03/2013,9.14,0.2
01/04/2013,9.32,0.2
01/07/2013,9.33,0.2
01/08/2013,9.23,0.2
01/09/2013,9.25,0.2
01/10/2013,9.51,0.2
01/11/2013,9.66,0.2
01/14/2013,9.69,0.2
01/15/2013,9.6,0.2
01/16/2013,9.77,0.2
01/17/2013,9.85,0.2
01/18/2013,9.73,0.2
01/22/2013,9.7,0.2
01/23/2013,9.66,0.2
01/24/2013,9.54,0.2
01/25/2013,9.54,0.2
01/28/2013,9.38,0.25
01/29/2013,9.43,0.25
01/30/2013,9.04,0.25
01/31/2013,8.94,0.25
02/01/2013,9.11,0.25
02/04/2013,9.0,0.25
02/05/2013,9.02,0.25
02/06/2013,9.13,0.25
02/07/2013,9.22,0.25
02/08/2013,9.11,0.25
02/11/2013,9.08,0.25
02/12/2013,9.12,0.25
02/13/2013,9.11,0.25
02/14/2013,9.04,0.25
02/15/2013,9.13,0.25
02/19/2013,9.06,0.25
02/20/2013,9.0,0.25
02/21/2013,8.7,0.25
02/22/2013,8.65,0.25
02/25/2013,8.71,0.25
02/26/2013,8.51,0.25
02/27/2013,8.58,0.25
02/28/2013,8.88,0.25
03/01/2013,8.73,0.25
03/04/2013,8.72,0.25
03/05/2013,8.95,0.25
03/06/2013,9.02,0.25
03/07/2013,8.96,0.25
03/08/2013,9.0,0.25
03/11/2013,9.02,0.25
03/12/2013,9.29,0.25
03/13/2013,9.29,0.25
03/14/2013,9.34,0.25
03/15/2013,9.25,0.25
03/18/2013,9.15,0.25
03/19/2013,9.22,0.25
03/20/2013,9.19,0.25
03/21/2013,9.21,0.25
03/22/2013,9.2,0.25
03/25/2013,9.25,0.25
03/26/2013,9.28,0.25
03/27/2013,9.2,0.25
03/28/2013,9.2,0.25
04/01/2013,9.04,0.25
04/02/2013,9.04,0.25
04/03/2013,9.07,0.25
04/04/2013,8.81,0.25
04/05/2013,8.64,0.25
04/08/2013,8.66,0.25
04/09/2013,8.93,0.25
04/10/2013,8.95,0.25
04/11/2013,9.14,0.25
04/12/2013,9.34,0.25
04/15/2013,9.29,0.25
04/16/2013,9.15,0.25
04/17/2013,9.02,0.25
04/18/2013,9.0,0.25
04/19/2013,8.95,0.25
04/22/2013,9.02,0.25
04/23/2013,9.12,0.25
04/24/2013,9.37,0.25
04/25/2013,9.31,0.25
04/26/2013,9.4,0.25
04/29/2013,9.54,0.25
04/30/2013,9.5,0.25
05/01/2013,9.55,0.30000000000000004
05/02/2013,9.48,0.30000000000000004
05/03/2013,9.51,0.30000000000000004
05/06/2013,9.71,0.30000000000000004
05/07/2013,9.94,0.30000000000000004
05/08/2013,9.91,0.30000000000000004
05/09/2013,9.94,0.30000000000000004
05/10/2013,9.95,0.30000000000000004
05/13/2013,9.87,0.30000000000000004
05/14/2013,9.8,0.30000000000000004
05/15/2013,10.0,0.30000000000000004
05/16/2013,10.34,0.30000000000000004
05/17/2013,10.36,0.30000000000000004
05/20/2013,10.51,0.30000000000000004
05/21/2013,10.55,0.30000000000000004
05/22/2013,10.56,0.30000000000000004
05/23/2013,10.15,0.30000000000000004
05/24/2013,10.3,0.30000000000000004
05/28/2013,10.66,0.30000000000000004
05/29/2013,10.69,0.30000000000000004
05/30/2013,11.04,0.30000000000000004
05/31/2013,11.12,0.30000000000000004
06/03/2013,11.15,0.30000000000000004
06/04/2013,11.19,0.30000000000000004
06/05/2013,10.99,0.30000000000000004
06/06/2013,10.68,0.30000000000000004
06/07/2013,10.91,0.30000000000000004
06/10/2013,11.11,0.30000000000000004
06/11/2013,10.87,0.30000000000000004
06/12/2013,10.94,0.30000000000000004
06/13/2013,10.72,0.30000000000000004
06/14/2013,10.87,0.30000000000000004
06/17/2013,10.87,0.30000000000000004
06/18/2013,10.88,0.30000000000000004
06/19/2013,10.92,0.30000000000000004
06/20/2013,10.64,0.30000000000000004
06/21/2013,10.52,0.30000000000000004
06/24/2013,10.27,0.30000000000000004
06/25/2013,10.4,0.30000000000000004
06/26/2013,10.62,0.30000000000000004
06/27/2013,10.8,0.30000000000000004
06/28/2013,10.9,0.30000000000000004
07/01/2013,10.93,0.30000000000000004
07/02/2013,11.04,0.30000000000000004
07/03/2013,11.31,0.30000000000000004
07/05/2013,11.58,0.30000000000000004
07/08/2013,11.8,0.30000000000000004
07/09/2013,11.81,0.30000000000000004
07/10/2013,11.74,0.30000000000000004
07/11/2013,11.87,0.30000000000000004
07/12/2013,11.89,0.30000000000000004
07/15/2013,12.07,0.30000000000000004
07/16/2013,11.87,0.30000000000000004
07/17/2013,11.65,0.30000000000000004
07/18/2013,11.78,0.30000000000000004
07/19/2013,11.83,0.30000000000000004
07/22/2013,11.81,0.30000000000000004
07/23/2013,12.02,0.30000000000000004
07/24/2013,12.24,0.30000000000000004
07/25/2013,12.09,0.30000000000000004
07/26/2013,11.85,0.30000000000000004
07/29/2013,11.96,0.30000000000000004
07/30/2013,12.04,0.30000000000000004
07/31/2013,12.04,0.35
08/01/2013,12.0,0.35
08/02/2013,12.08,0.35
08/05/2013,12.28,0.35
08/06/2013,12.1,0.35
08/07/2013,11.94,0.35
08/08/2013,11.93,0.35
08/09/2013,11.94,0.35
08/12/2013,11.91,0.35
08/13/2013,12.08,0.35
08/14/2013,12.0,0.35
08/15/2013,11.77,0.35
08/16/2013,11.59,0.35
08/19/2013,11.47,0.35
08/20/2013,11.31,0.35
08/21/2013,11.49,0.35
08/22/2013,11.47,0.35
08/23/2013,11.6,0.35
08/26/2013,11.58,0.35
08/27/2013,11.38,0.35
08/28/2013,11.17,0.35
08/29/2013,11.42,0.35
08/30/2013,11.68,0.35
09/03/2013,11.57,0.35
09/04/2013,11.54,0.35
09/05/2013,12.04,0.35
09/06/2013,12.21,0.35
09/09/2013,12.05,0.35
09/10/2013,12.32,0.35
09/11/2013,12.33,0.35
09/12/2013,12.36,0.35
09/13/2013,12.29,0.35
09/16/2013,12.35,0.35
09/17/2013,12.22,0.35
09/18/2013,12.23,0.35
09/19/2013,12.5,0.35
09/20/2013,12.47,0.35
09/23/2013,12.16,0.35
09/24/2013,12.14,0.35
09/25/2013,12.15,0.35
09/26/2013,12.16,0.35
09/27/2013,12.09,0.35
09/30/2013,11.81,0.35
10/01/2013,11.92,0.35
10/02/2013,12.04,0.35
10/03/2013,12.05,0.35
10/04/2013,11.95,0.35
10/07/2013,11.88,0.35
10/08/2013,11.85,0.35
10/09/2013,11.63,0.35
10/10/2013,11.88,0.35
10/11/2013,11.99,0.35
10/14/2013,11.92,0.35
10/15/2013,12.1,0.35
10/16/2013,12.03,0.35
10/17/2013,12.14,0.35
10/18/2013,12.34,0.35
10/21/2013,12.39,0.35
10/22/2013,12.36,0.35
10/23/2013,12.44,0.35
10/24/2013,12.69,0.35
10/25/2013,12.57,0.35
10/28/2013,12.44,0.35
10/29/2013,12.38,0.35
10/30/2013,12.48,0.4
10/31/2013,12.25,0.4
11/01/2013,12.21,0.4
11/04/2013,12.02,0.4
11/05/2013,11.96,0.4
11/06/2013,12.16,0.4
11/07/2013,11.98,0.4
11/08/2013,11.8,0.4
11/11/2013,11.95,0.4
11/12/2013,11.9,0.4
11/13/2013,11.8,0.4
11/14/2013,12.13,0.4
11/15/2013,12.13,0.4
11/18/2013,12.09,0.4
11/19/2013,12.04,0.4
11/20/2013,11.96,0.4
11/21/2013,12.05,0.4
11/22/2013,12.13,0.4
11/25/2013,12.11,0.4
11/26/2013,12.08,0.4
11/27/2013,11.94,0.4
11/29/2013,12.09,0.4
12/02/2013,12.13,0.4
12/03/2013,12.08,0.4
12/04/2013,11.77,0.4
12/05/2013,11.8,0.4
12/06/2013,11.99,0.4
12/09/2013,11.82,0.4
12/10/2013,11.72,0.4
12/11/2013,11.72,0.4
12/12/2013,11.59,0.4
12/13/2013,11.67,0.4
12/16/2013,11.84,0.4
12/17/2013,11.94,0.4
12/18/2013,11.33,0.4
12/19/2013,10.95,0.4
12/20/2013,10.87,0.4
12/23/2013,10.97,0.4
12/24/2013,10.77,0.4
12/26/2013,10.79,0.4
12/27/2013,10.87,0.4
12/30/2013,10.88,0.4
12/31/2013,10.83,0.4
01/02/2014,10.92,0.4
01/03/2014,10.99,0.4
01/06/2014,11.14,0.4
01/07/2014,11.14,0.4
01/08/2014,11.05,0.4
01/09/2014,11.21,0.4
01/10/2014,11.34,0.4
01/13/2014,11.6,0.4
01/14/2014,11.55,0.4
01/15/2014,11.6,0.4
01/16/2014,11.81,0.4
01/17/2014,11.89,0.4
01/21/2014,11.79,0.4
01/22/2014,11.65,0.4
01/23/2014,11.68,0.4
01/24/2014,11.47,0.4
01/27/2014,11.26,0.4
01/28/2014,11.31,0.4
01/29/2014,11.05,0.42500000000000004
01/30/2014,11.02,0.42500000000000004
01/31/2014,10.78,0.42500000000000004
02/03/2014,10.71,0.42500000000000004
02/04/2014,10.4,0.42500000000000004
02/05/2014,10.66,0.42500000000000004
02/06/2014,10.4,0.42500000000000004
02/07/2014,10.67,0.42500000000000004
02/10/2014,10.75,0.42500000000000004
02/11/2014,10.65,0.42500000000000004
02/12/2014,10.78,0.42500000000000004
02/13/2014,10.64,0.42500000000000004
02/14/2014,10.8,0.42500000000000004
02/18/2014,10.98,0.42500000000000004
02/19/2014,10.93,0.42500000000000004
02/20/2014,10.9,0.42500000000000004
02/21/2014,10.9,0.42500000000000004
02/24/2014,10.84,0.42500000000000004
02/25/2014,10.86,0.42500000000000004
02/26/2014,10.81,0.42500000000000004
02/27/2014,10.87,0.42500000000000004
02/28/2014,10.95,0.42500000000000004
03/03/2014,10.85,0.42500000000000004
03/04/2014,10.95,0.42500000000000004
03/05/2014,10.98,0.42500000000000004
03/06/2014,11.23,0.42500000000000004
03/07/2014,11.23,0.42500000000000004
03/10/2014,11.07,0.42500000000000004
03/11/2014,11.06,0.42500000000000004
03/12/2014,10.88,0.42500000000000004
03/13/2014,11.04,0.42500000000000004
03/14/2014,10.84,0.42500000000000004
03/17/2014,10.84,0.42500000000000004
03/18/2014,10.92,0.42500000000000004
03/19/2014,11.08,0.42500000000000004
03/20/2014,11.03,0.42500000000000004
03/21/2014,11.23,0.42500000000000004
03/24/2014,11.05,0.42500000000000004
03/25/2014,11.01,0.42500000000000004
03/26/2014,10.98,0.42500000000000004
03/27/2014,10.89,0.42500000000000004
03/28/2014,10.94,0.42500000000000004
03/31/2014,11.14,0.42500000000000004
04/01/2014,11.19,0.42500000000000004
04/02/2014,11.6,0.42500000000000004
04/03/2014,11.75,0.42500000000000004
04/04/2014,11.77,0.42500000000000004
04/07/2014,11.48,0.42500000000000004
04/08/2014,11.42,0.42500000000000004
04/09/2014,11.43,0.42500000000000004
04/10/2014,11.35,0.42500000000000004
04/11/2014,11.28,0.42500000000000004
04/14/2014,11.23,0.42500000000000004
04/15/2014,11.26,0.42500000000000004
04/16/2014,11.38,0.42500000000000004
04/17/2014,11.42,0.42500000000000004
04/21/2014,11.43,0.42500000000000004
04/22/2014,11.4,0.42500000000000004
04/23/2014,11.48,0.42500000000000004
04/24/2014,11.72,0.42500000000000004
04/25/2014,11.29,0.42500000000000004
04/28/2014,11.38,0.42500000000000004
04/29/2014,11.43,0.42500000000000004
04/30/2014,11.54,0.45
05/01/2014,11.62,0.45
05/02/2014,11.48,0.45
05/05/2014,11.38,0.45
05/06/2014,11.33,0.45
05/07/2014,11.25,0.45
05/08/2014,11.18,0.45
05/09/2014,11.32,0.45
