GPRE,"Green Plains, Inc.",
Date,Price,Annualized Dividend
06/12/2015,26.66,0.32
06/15/2015,26.43,0.32
06/15/2015,26.3,0.32
06/16/2015,26.2,0.32
06/16/2015,27.55,0.32
06/17/2015,27.58,0.32
06/17/2015,27.54,0.32
06/18/2015,27.76,0.32
06/18/2015,27.7,0.32
06/19/2015,27.33,0.32
06/19/2015,27.31,0.32
06/22/2015,27.47,0.32
06/22/2015,27.4,0.32
06/23/2015,27.5,0.32
06/23/2015,27.18,0.32
06/24/2015,27.18,0.32
06/24/2015,27.2,0.32
06/25/2015,27.34,0.32
06/25/2015,25.07,0.32
06/26/2015,24.77,0.32
06/26/2015,24.28,0.32
06/29/2015,24.01,0.32
06/29/2015,23.48,0.32
06/30/2015,23.68,0.32
06/30/2015,24.22,0.32
07/01/2015,24.44,0.32
07/01/2015,23.66,0.32
07/02/2015,23.82,0.32
07/02/2015,23.26,0.32
07/06/2015,22.88,0.32
07/06/2015,23.43,0.32
07/07/2015,23.43,0.32
07/07/2015,23.65,0.32
07/08/2015,23.41,0.32
07/08/2015,22.04,0.32
07/09/2015,22.46,0.32
07/09/2015,23.6,0.32
07/10/2015,23.91,0.32
07/10/2015,23.09,0.32
07/13/2015,23.24,0.32
07/13/2015,23.39,0.32
07/14/2015,23.45,0.32
07/14/2015,23.94,0.32
07/15/2015,23.73,0.32
07/15/2015,22.9,0.32
07/16/2015,23.21,0.32
07/16/2015,22.96,0.32
07/17/2015,22.96,0.32
07/17/2015,22.49,0.32
07/20/2015,22.4,0.32
07/20/2015,22.22,0.32
07/21/2015,22.13,0.32
07/21/2015,22.01,0.32
07/22/2015,21.94,0.32
07/22/2015,21.55,0.32
07/23/2015,20.38,0.32
07/23/2015,20.89,0.32
07/24/2015,20.88,0.32
07/24/2015,20.03,0.32
07/27/2015,19.78,0.32
07/27/2015,20.06,0.32
07/28/2015,20.29,0.32
07/28/2015,20.79,0.32
07/29/2015,19.9,0.32
07/29/2015,21.03,0.32
07/30/2015,21.02,0.32
07/30/2015,20.1,0.32
07/31/2015,20.1,0.32
07/31/2015,19.74,0.32
08/03/2015,19.54,0.32
08/03/2015,18.97,0.32
08/04/2015,18.97,0.32
08/04/2015,18.54,0.32
08/05/2015,18.67,0.32
08/05/2015,17.94,0.32
08/06/2015,18.31,0.32
08/06/2015,18.45,0.32
08/07/2015,18.23,0.32
08/07/2015,17.46,0.32
08/10/2015,17.63,0.32
08/10/2015,18.37,0.32
08/11/2015,18.13,0.32
08/11/2015,18.02,0.32
08/12/2015,18.03,0.32
08/12/2015,19.21,0.32
08/13/2015,19.55,0.32
08/13/2015,20.66,0.32
08/14/2015,20.64,0.32
08/14/2015,20.59,0.32
08/17/2015,20.56,0.32
08/17/2015,19.85,0.32
08/18/2015,19.76,0.32
08/18/2015,19.11,0.32
08/19/2015,19.18,0.32
08/19/2015,18.53,0.32
08/20/2015,18.51,0.32
08/20/2015,17.18,0.32
08/21/2015,16.66,0.32
08/21/2015,16.55,0.32
08/24/2015,15.62,0.32
08/24/2015,15.96,0.32
08/25/2015,16.81,0.32
08/25/2015,15.46,0.32
08/26/2015,15.82,0.36
08/26/2015,16.1,0.36
08/27/2015,16.38,0.36
08/27/2015,17.47,0.36
08/28/2015,17.38,0.36
08/28/2015,18.19,0.36
08/31/2015,18.34,0.36
08/31/2015,18.82,0.36
09/01/2015,18.24,0.36
09/01/2015,17.89,0.36
09/02/2015,18.23,0.36
09/02/2015,17.91,0.36
09/03/2015,18.06,0.36
09/03/2015,18.06,0.36
09/04/2015,17.74,0.36
09/04/2015,17.45,0.36
09/08/2015,17.82,0.36
09/08/2015,18.11,0.36
09/09/2015,18.4,0.36
09/09/2015,18.14,0.36
09/10/2015,18.17,0.36
09/10/2015,18.24,0.36
09/11/2015,18.01,0.36
09/11/2015,18.3,0.36
09/14/2015,18.25,0.36
09/14/2015,17.87,0.36
09/15/2015,17.99,0.36
09/15/2015,18.59,0.36
09/16/2015,18.62,0.36
09/16/2015,18.82,0.36
09/17/2015,18.56,0.36
09/17/2015,18.7,0.36
09/18/2015,18.32,0.36
09/18/2015,18.23,0.36
09/21/2015,18.43,0.36
09/21/2015,18.54,0.36
09/22/2015,18.15,0.36
09/22/2015,18.72,0.36
09/23/2015,18.86,0.36
09/23/2015,18.27,0.36
09/24/2015,18.0,0.36
09/24/2015,17.72,0.36
09/25/2015,18.01,0.36
09/25/2015,16.85,0.36
09/28/2015,16.52,0.36
09/28/2015,16.16,0.36
09/29/2015,16.27,0.36
09/29/2015,16.51,0.36
09/30/2015,16.58,0.36
09/30/2015,17.23,0.36
10/01/2015,17.43,0.36
10/01/2015,16.96,0.36
10/02/2015,16.96,0.36
10/02/2015,18.39,0.36
10/05/2015,18.67,0.36
10/05/2015,18.47,0.36
10/06/2015,18.49,0.36
10/06/2015,19.46,0.36
10/07/2015,20.01,0.36
10/07/2015,19.11,0.36
10/08/2015,18.99,0.36
10/08/2015,19.57,0.36
10/09/2015,19.66,0.36
10/09/2015,19.67,0.36
10/12/2015,19.43,0.36
10/12/2015,18.78,0.36
10/13/2015,18.75,0.36
10/13/2015,18.17,0.36
10/14/2015,18.1,0.36
10/14/2015,18.41,0.36
10/15/2015,18.26,0.36
10/15/2015,18.47,0.36
10/16/2015,18.6,0.36
10/16/2015,18.44,0.36
10/19/2015,18.25,0.36
10/19/2015,17.4,0.36
10/20/2015,17.29,0.36
10/20/2015,17.64,0.36
10/21/2015,17.7,0.36
10/21/2015,16.77,0.36
10/22/2015,16.87,0.36
10/22/2015,17.49,0.36
10/23/2015,17.49,0.36
10/23/2015,17.53,0.36
10/26/2015,17.31,0.36
10/26/2015,17.04,0.36
10/27/2015,16.77,0.36
10/27/2015,16.66,0.36
10/28/2015,16.76,0.36
10/28/2015,18.24,0.36
10/29/2015,18.07,0.36
10/29/2015,18.12,0.36
10/30/2015,18.15,0.36
10/30/2015,18.16,0.36
11/02/2015,18.0,0.36
11/02/2015,18.48,0.36
11/03/2015,18.59,0.36
11/03/2015,20.06,0.36
11/04/2015,20.06,0.36
11/04/2015,19.58,0.36
11/05/2015,19.36,0.36
11/05/2015,19.33,0.36
11/06/2015,19.15,0.36
11/06/2015,19.41,0.36
11/09/2015,19.35,0.36
11/09/2015,19.24,0.36
11/10/2015,18.98,0.36
11/10/2015,19.12,0.36
11/11/2015,19.16,0.36
11/11/2015,17.8,0.36
11/12/2015,17.33,0.36
11/12/2015,17.44,0.36
11/13/2015,17.47,0.36
11/13/2015,17.61,0.36
11/16/2015,17.72,0.36
11/16/2015,17.74,0.36
11/17/2015,17.6,0.36
11/17/2015,17.29,0.36
11/18/2015,17.67,0.36
11/18/2015,17.89,0.36
11/19/2015,18.23,0.36
11/19/2015,18.09,0.36
11/20/2015,18.24,0.36
11/20/2015,18.28,0.36
11/23/2015,18.08,0.36
11/23/2015,18.17,0.36
11/24/2015,18.4,0.4
11/24/2015,19.79,0.4
11/25/2015,19.6,0.4
11/25/2015,19.75,0.4
11/27/2015,19.48,0.4
11/27/2015,20.09,0.4
11/30/2015,20.13,0.4
11/30/2015,21.09,0.4
12/01/2015,21.51,0.4
12/01/2015,21.57,0.4
12/02/2015,21.26,0.4
12/02/2015,20.92,0.4
12/03/2015,21.1,0.4
12/03/2015,21.12,0.4
12/04/2015,20.85,0.4
12/04/2015,20.22,0.4
12/07/2015,19.73,0.4
12/07/2015,19.07,0.4
12/08/2015,18.69,0.4
12/08/2015,18.89,0.4
12/09/2015,18.85,0.4
12/09/2015,19.42,0.4
12/10/2015,19.24,0.4
12/10/2015,19.29,0.4
12/11/2015,18.86,0.4
12/11/2015,18.83,0.4
12/14/2015,18.68,0.4
12/14/2015,18.28,0.4
12/15/2015,18.47,0.4
12/15/2015,18.91,0.4
12/16/2015,19.0,0.4
12/16/2015,18.77,0.4
12/17/2015,18.69,0.4
12/17/2015,18.44,0.4
12/18/2015,18.44,0.4
12/18/2015,18.21,0.4
12/21/2015,18.17,0.4
12/21/2015,18.42,0.4
12/22/2015,18.47,0.4
12/22/2015,18.95,0.4
12/23/2015,19.14,0.4
12/23/2015,19.73,0.4
12/24/2015,19.77,0.4
12/24/2015,19.73,0.4
12/28/2015,19.55,0.4
12/28/2015,19.57,0.4
12/29/2015,19.89,0.4
12/29/2015,19.98,0.4
12/30/2015,19.73,0.4
12/30/2015,19.94,0.4
12/31/2015,19.78,0.4
12/31/2015,20.39,0.4
01/04/2016,20.08,0.4
01/04/2016,20.1,0.4
01/05/2016,20.1,0.4
01/05/2016,19.9,0.4
01/06/2016,19.37,0.4
01/06/2016,18.24,0.4
01/07/2016,17.84,0.4
01/07/2016,17.1,0.4
01/08/2016,17.32,0.4
01/08/2016,16.5,0.4
01/11/2016,16.29,0.4
01/11/2016,15.66,0.4
01/12/2016,16.11,0.4
01/12/2016,15.52,0.4
01/13/2016,15.64,0.4
01/13/2016,15.43,0.4
01/14/2016,15.56,0.4
01/14/2016,15.86,0.4
01/15/2016,15.07,0.4
01/15/2016,15.33,0.4
01/19/2016,15.53,0.4
01/19/2016,14.71,0.4
01/20/2016,14.26,0.4
01/20/2016,14.9,0.4
01/21/2016,14.9,0.4
01/21/2016,15.24,0.4
01/22/2016,15.75,0.4
01/22/2016,15.86,0.4
01/25/2016,15.59,0.4
01/25/2016,14.84,0.4
01/26/2016,15.03,0.4
01/26/2016,15.38,0.4
01/27/2016,15.22,0.4
01/27/2016,15.24,0.4
01/28/2016,15.8,0.4
01/28/2016,15.85,0.4
01/29/2016,15.97,0.4
01/29/2016,16.87,0.4
02/01/2016,16.45,0.4
02/01/2016,16.19,0.4
02/02/2016,15.79,0.4
02/02/2016,15.58,0.4
02/03/2016,15.85,0.4
02/03/2016,16.06,0.4
02/04/2016,16.29,0.4
02/04/2016,16.16,0.4
02/05/2016,15.94,0.4
02/05/2016,15.53,0.4
02/08/2016,15.15,0.4
02/08/2016,14.75,0.4
02/09/2016,14.39,0.4
02/09/2016,14.3,0.4
02/10/2016,14.31,0.4
02/10/2016,13.37,0.4
02/11/2016,12.84,0.4
02/11/2016,11.54,0.4
02/12/2016,11.96,0.4
02/12/2016,11.99,0.4
02/16/2016,11.96,0.4
02/16/2016,12.27,0.4
02/17/2016,12.47,0.4
02/17/2016,12.74,0.4
02/18/2016,12.99,0.4
02/18/2016,12.39,0.4
02/19/2016,12.47,0.4
02/19/2016,12.75,0.4
02/22/2016,12.97,0.4
02/22/2016,13.31,0.4
02/23/2016,13.31,0.4
02/23/2016,12.76,0.4
02/24/2016,12.66,0.44
02/24/2016,13.13,0.44
02/25/2016,13.1,0.44
02/25/2016,12.38,0.44
02/26/2016,12.63,0.44
02/26/2016,12.45,0.44
02/29/2016,12.55,0.44
02/29/2016,12.21,0.44
03/01/2016,12.27,0.44
03/01/2016,12.15,0.44
03/02/2016,12.07,0.44
03/02/2016,12.82,0.44
03/03/2016,12.84,0.44
03/03/2016,13.47,0.44
03/04/2016,13.64,0.44
03/04/2016,13.6,0.44
03/07/2016,13.58,0.44
03/07/2016,14.11,0.44
03/08/2016,13.82,0.44
03/08/2016,12.86,0.44
03/09/2016,13.21,0.44
03/09/2016,12.82,0.44
03/10/2016,12.88,0.44
03/10/2016,12.86,0.44
03/11/2016,13.04,0.44
03/11/2016,13.71,0.44
03/14/2016,13.5,0.44
03/14/2016,13.6,0.44
03/15/2016,13.35,0.44
03/15/2016,13.42,0.44
03/16/2016,13.49,0.44
03/16/2016,13.74,0.44
03/17/2016,13.74,0.44
03/17/2016,14.24,0.44
03/18/2016,14.47,0.44
03/18/2016,14.48,0.44
03/21/2016,14.37,0.44
03/21/2016,14.11,0.44
03/22/2016,13.97,0.44
03/22/2016,13.65,0.44
03/23/2016,13.54,0.44
03/23/2016,13.07,0.44
03/24/2016,12.86,0.44
03/24/2016,13.14,0.44
03/28/2016,13.15,0.44
03/28/2016,12.95,0.44
03/29/2016,12.72,0.44
03/29/2016,13.29,0.44
03/30/2016,13.41,0.44
03/30/2016,13.61,0.44
03/31/2016,13.58,0.44
03/31/2016,14.33,0.44
04/01/2016,14.11,0.44
04/01/2016,14.03,0.44
04/04/2016,13.93,0.44
04/04/2016,13.58,0.44
04/05/2016,13.48,0.44
04/05/2016,13.47,0.44
04/06/2016,13.63,0.44
04/06/2016,14.27,0.44
04/07/2016,14.16,0.44
04/07/2016,14.03,0.44
04/08/2016,14.19,0.44
04/08/2016,15.09,0.44
04/11/2016,15.19,0.44
04/11/2016,15.51,0.44
04/12/2016,15.55,0.44
04/12/2016,15.53,0.44
04/13/2016,15.56,0.44
04/13/2016,15.74,0.44
04/14/2016,15.87,0.44
04/14/2016,15.62,0.44
04/15/2016,15.47,0.44
04/15/2016,15.62,0.44
04/18/2016,15.24,0.44
04/18/2016,15.62,0.44
04/19/2016,15.78,0.44
04/19/2016,15.87,0.44
04/20/2016,15.72,0.44
04/20/2016,15.87,0.44
04/21/2016,15.97,0.44
04/21/2016,16.14,0.44
04/22/2016,16.21,0.44
04/22/2016,16.52,0.44
04/25/2016,16.52,0.44
04/25/2016,16.55,0.44
04/26/2016,16.6,0.44
04/26/2016,16.53,0.44
04/27/2016,16.58,0.44
04/27/2016,16.8,0.44
04/28/2016,16.72,0.44
04/28/2016,16.54,0.44
04/29/2016,16.58,0.44
04/29/2016,16.25,0.44
05/02/2016,16.7,0.44
05/02/2016,16.41,0.44
05/03/2016,16.07,0.44
05/03/2016,15.15,0.44
05/04/2016,15.46,0.845
05/04/2016,14.84,0.845
05/05/2016,14.49,0.845
05/05/2016,14.37,0.845
05/06/2016,14.26,0.845
05/06/2016,14.56,0.845
05/09/2016,14.44,0.845
05/09/2016,13.67,0.845
05/10/2016,13.75,0.845
05/10/2016,13.92,0.845
05/11/2016,13.94,0.845
05/11/2016,14.37,0.845
05/12/2016,14.49,0.845
05/12/2016,13.96,0.845
05/13/2016,13.93,0.845
05/13/2016,13.56,0.845
05/16/2016,13.83,0.845
05/16/2016,13.84,0.845
05/17/2016,13.86,0.845
05/17/2016,13.84,0.845
05/18/2016,13.77,0.845
05/18/2016,14.44,0.845
05/19/2016,14.43,0.845
05/19/2016,15.47,0.845
05/20/2016,15.57,0.845
05/20/2016,16.34,0.845
05/23/2016,16.19,0.845
05/23/2016,16.05,0.845
05/24/2016,16.12,0.845
05/24/2016,16.91,0.845
05/25/2016,17.18,0.885
05/25/2016,17.4,0.885
05/26/2016,17.53,0.885
05/26/2016,17.37,0.885
05/27/2016,17.32,0.885
05/27/2016,16.83,0.885
05/31/2016,16.97,0.885
05/31/2016,17.19,0.885
06/01/2016,16.96,0.885
06/01/2016,17.39,0.885
06/02/2016,17.21,0.885
06/02/2016,17.64,0.885
06/03/2016,17.75,0.885
06/03/2016,17.56,0.885
06/06/2016,17.47,0.885
06/06/2016,18.45,0.885
06/07/2016,18.52,0.885
06/07/2016,19.07,0.885
06/08/2016,19.19,0.885
06/08/2016,18.54,0.885
06/09/2016,18.33,0.885
06/09/2016,18.23,0.885
06/10/2016,17.87,0.885
06/10/2016,17.54,0.885
06/13/2016,17.32,0.885
06/13/2016,16.89,0.885
06/14/2016,16.72,0.885
06/14/2016,17.24,0.885
06/15/2016,17.22,0.885
06/15/2016,16.86,0.885
06/16/2016,16.67,0.885
06/16/2016,16.95,0.885
06/17/2016,17.04,0.885
06/17/2016,17.2,0.885
06/20/2016,17.59,0.885
06/20/2016,16.97,0.885
06/21/2016,16.85,0.885
06/21/2016,16.94,0.885
06/22/2016,16.9,0.885
06/22/2016,16.67,0.885
06/23/2016,16.97,0.885
06/23/2016,18.0,0.885
06/24/2016,16.76,0.885
06/24/2016,17.26,0.885
06/27/2016,17.07,0.885
06/27/2016,16.03,0.885
06/28/2016,16.35,0.885
06/28/2016,16.62,0.885
06/29/2016,16.85,0.885
06/29/2016,17.15,0.885
06/30/2016,17.15,0.885
06/30/2016,18.26,0.885
07/01/2016,18.27,0.885
07/01/2016,19.44,0.885
07/05/2016,19.05,0.885
07/05/2016,18.76,0.885
07/06/2016,18.64,0.885
07/06/2016,19.13,0.885
07/07/2016,19.24,0.885
07/07/2016,18.67,0.885
07/08/2016,19.04,0.885
07/08/2016,19.24,0.885
07/11/2016,19.18,0.885
07/11/2016,19.48,0.885
07/12/2016,19.77,0.885
07/12/2016,20.36,0.885
07/13/2016,20.44,0.885
07/13/2016,20.36,0.885
07/14/2016,20.62,0.885
07/14/2016,20.37,0.885
07/15/2016,20.55,0.885
07/15/2016,20.48,0.885
07/18/2016,20.43,0.885
07/18/2016,20.75,0.885
07/19/2016,20.76,0.885
07/19/2016,21.15,0.885
07/20/2016,21.1,0.885
07/20/2016,20.36,0.885
07/21/2016,20.38,0.885
07/21/2016,20.19,0.885
07/22/2016,20.24,0.885
07/22/2016,20.61,0.885
07/25/2016,20.61,0.885
07/25/2016,20.55,0.885
07/26/2016,20.47,0.885
07/26/2016,20.85,0.885
07/27/2016,21.09,0.885
07/27/2016,21.24,0.885
07/28/2016,21.33,0.885
07/28/2016,21.29,0.885
07/29/2016,21.1,0.885
07/29/2016,21.0,0.885
08/01/2016,21.14,0.885
08/01/2016,20.44,0.885
08/02/2016,21.11,0.885
08/02/2016,19.9,0.885
08/03/2016,19.81,0.885
08/03/2016,19.69,0.885
08/04/2016,19.69,0.885
08/04/2016,20.04,0.885
08/05/2016,20.11,0.885
08/05/2016,20.86,0.885
08/08/2016,21.13,0.885
08/08/2016,21.11,0.885
08/09/2016,21.26,0.885
